,입찰명,발주기관,낙찰자(상호)
37396,진술영상녹화 시스템 등 3종 구매,해군군수사령부,이주씨스템(주)
37450,20-저시정 극복용 다기능 영상감시장비 구매,국군재정관리단,주식회사 유아이다이나믹스
37487,00부대 네트워크 접근제어 시스템 구축,국군제1068부대,주식회사 매사
37522,조종사 비상탈출 낙하산 시뮬레이터 제조사업,국군재정관리단,주식회사 아레스
37543,KICC 보안통제장비 도입사업(209109-F),국군재정관리단,주식회사 앤앤에스피
37553,(207157-H)KSIMS 장비교체사업(리스물건),국군재정관리단,(주)조은아이앤에스
37581,화면전시체계 구축사업(리스물건),제9보병사단사령부,주식회사 비젼코리아
37607,GPS 전파교란 추적훈련용 무인항공기체계 도입사업,국군재정관리단,주식회사 넷커스터마이즈
37639,(207126-H)영문출입개선 시스템 구축(리스물건),국군재정관리단,천연테크놀러지
37768,재정정보체계 연계 DBMS 설치 및 기능 개선사업,국방통합데이터센터,유니원아이앤씨주식회사
37875,(206129-G) 항.포구 고성능 CCTV 구축사업(00부대),국군재정관리단,(주) 화성
37877,20-2차 브리핑시스템 도입사업(209129-F),국군재정관리단,주식회사 파크엘즈
37894,(207148-E)작전상황시스템 구축사업,국군재정관리단,한국종합통신
37897,영상제작장비 1종 구매,육군본부,엠에스테크
37908,영상분배장치(메트릭스 스위치 등 6종) 구매,제9보병사단사령부,디에이전
37911,00부대 빔프로젝터 도입사업(설치),수도군단,동부아이시티주식회사
37913,00부대 빔프로젝터 도입사업(설치),수도군단,동부아이시티주식회사
37926,(206225-B)'20년 빔프로젝터 도입사업(리스물건),국군재정관리단,엠에스원디지털 주식회사
38014,영상분배장치 2종 구매,육군본부,주식회사미래존
38054,2020년 전산장비(데스크톱 컴퓨터) 교체 사업,국방정보본부,주식회사 부강이엔지
38076,동영상/정사진 편집장비 노후교체 사업,제9965부대,(주)인컴에스엔
38175,전관방송앰프 360W 구매설치,제28보병사단,토마토
38183,(207154-H) 정보체계 이중화 구축사업(리스물건),국군재정관리단,천연테크놀러지
38196,자주포 영상장치 구매,제8278부대,한창CM
38245,(207152-F)전산장비 교체사업,국군재정관리단,주식회사 이너트론
38261,(206204-B) 빔프로젝터 등 13종 구축사업(리스물건),국군재정관리단,디에스지엔 주식회사
38262,(206199-B)지형분석장비 교체사업(리스물건),국군재정관리단,주식회사 아인스에스엔씨
38295,장비 일반고무제품류(통신),미래전력사업전력운영계약팀,덕인산업
38298,00부대 노후 경계용 CCTV 교체 및 영상공유 시스템 구,국군제1068부대,유한책임회사 엔에이치네트웍스
38363,자주포 유지용 일반부품류,지상공통전력운영계약팀,하이펙 주식회사
38447,20-인쇄공정관리체계 시스템 교체사업(리스물건),국군재정관리단,매쉬미디어(주)
38524,(206188-E)사이버 수사장비 교체사업(리스물건),국군재정관리단,신아시스템 주식회사
38670,IoT기반 장비/시설물 원격감시체계 구축사업,국군재정관리단,(주)우주텔레콤
38684,영상편집시스템 등 7종 설치 납품,국방부계룡대근무지원단,제이에스(JS)종합
38694,20년 체력단련장 코스관리장비 구매(2010036-I),국군재정관리단,주식회사 엔미디어솔루션
38736,전자기록물 시스템 교체사업(리스물건),육군본부,주식회사 엔미디어솔루션
38767,(206121-G) 20년 과학화경계시스템 성능개선사업,국군재정관리단,케이에스아이주식회사
38865,00부대 국방 보안조사 분석시스템 SW 구매,국군제1068부대,주식회사  인섹시큐리티
38870,(207127-H)전군 화상회의체계 네트워크장비 교체사업,국군재정관리단,주식회사 펌프킨
38954,도서(항공기상학 등 91종) 구매,제5738부대,태양개발
38989,(207135-B)00부대 음향시스템 구매설치 사업,국군재정관리단,주식회사 우리기술
39029,"KF-5키,브레이크 디스크 드라이브(항공기용)",지상공통전력운영계약팀,보령엔지니어링
39034,(207134-H)국방보안조사 분석시스템 HW구매(리스물건),국군재정관리단,매쉬미디어(주)
39092,자주포 유지용 일반부품류,지상공통전력운영계약팀,(주)경도
39204,(207114-B)U3지역 음향시스템 구매설치 사업,국군재정관리단,지에이치정보통신주식회사
39205,공항정보 자동방송장치 구매(209103-I),국군재정관리단,한신전자(주)
39225,일반/통신장비커버류,미래전력사업전력운영계약팀,삼부산업 주식회사
39429,전관 방송용 앰프(600W) 구매,제8기동사단,캠핑아미고
39471,K-9자주포 사격훈련 영상장치 구매,제6293부대,제이에스컴퍼니
39501,(207124-C) 음원수집장비 구축사업,국군재정관리단,유한회사 무궁화통신건설
39644,전관방송(360W/600W)앰프 구매,제55보병사단,으뜸상사
39737,구내방송장치 제조 설치(209104-I),국군재정관리단,주식회사 윈미디텍
39739,(207115-B)행사용 방송시스템 교체 사업,국군재정관리단,완전정보통신 주식회사
40133,"그릴,라디에이터용,차량용",지상공통전력운영계약팀,대명 ENG
40225,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,하이펙 주식회사
40282,장비 일반고무제품류,지상공통전력운영계약팀,덕인산업
40335,OO상황실 비디오스크린 및 공청녹화시스템 구축,국방부조사본부,석진전설
40417,00부대 훈련용 영상장치 설치납품,제28보병사단,(주) 텐플러스엔지니어링
40535,(207092-C) 20년 프로그램 개발시스템 구축,국군재정관리단,디아이에스아이앤씨 주식회사
40547,자주포 일반부품류,지상공통전력운영계약팀,덕인산업
40615,20-영상실습장 교육시스템 구축(208071-A),국군재정관리단,(주)다남정보통신
40935,20-1차 브리핑 시스템 도입사업 (20209047-F),국군재정관리단,(주)아이엔지시스템
40942,(20G038-G) 민원안내 전화시스템 도입사업,국군재정관리단,나루씨앤씨주식회사
41023,음향장비(디지털 믹스 등 11종) 구매,국방부근무지원단,아원테크
41046,사고예방 홍보물(차량용 고속 무선충전기 600개),해군본부,주식회사 씨티원 충남
41071,(207080-C)의무장비(초음파진단기 일반용) 구매,국군재정관리단,주식회사 라인메디칼(LINE MDEDICAL)
41084,"케이블조립체, 특수목적용, 전기용 1항목 구매(항공)",육군군수사령부,주식회사 화인디펜스
41087,[항공기타장비 부품] 할로겐 램프 등 4종,공군군수사령부,주식회사 코프코코퍼레이션
41161,00훈련장 방송시스템 설치납품,수도군단,미소테크
41194,'20년 2분기 교육훈련(교육장비구입비 등 3개사업),육군포병학교,대성종합상사
41202,(206051-E)이동식자동영상속도측정기 구매설치,국군재정관리단,주식회사 더블유제이 물산
41235,"지뢰탐지기 헤드세트,음향용 등 5항목 구매(일장)",육군군수사령부,정호정보통신
41363,전관방송용 앰프 구매,육군 제1군단,주식회사 우리아이티
41491,해군 홍보물(함정 주물모형 등 4종),해군본부,JS시너지
41493,전관방송용(360W/600W) 앰프 구매,수도군단,수앤주
41505,방송 스테이션 등 21종 구매,해군군수사령부,대양전기공업(주)
41542,CCTV 사각지역 보강사업 재료 구매,공군제11전투비행단,주식회사 한국알파시스템
41563,'20년 학교 전관방송시스템 설치납품,육군3사관학교,진우전자
41690,20-081 영상물 생산보존시스템,공군사관학교,주식회사코드원
41698,상용차량(구난차)개조 납품(202010004-I),국군재정관리단,드래곤모터스 주식회사
41792,"일반광학장비부품(덮개, 입구용)",지상공통전력운영계약팀,동광정밀
41849,'20년 헬기위치추적체계 단말기 도입사업,제9691부대,디에스인포시스 주식회사
41910,20년 의무장비(원심분리기 소형탁상용),국군의무사령부,제이테크(J테크)
41955,무선방송 헤드셋 30EA 구매,해군군수사령부,한성
42407,20-육성-1차-영상/음향장비 구매,육군 52보병사단,올리비아
42532,전관 방송시스템 납품 설치,육군군수사령부,(주) 원테크놀로지
42913,체력단련시스템 구매,해군사관학교,주식회사 이음
43006,상용정보통신장비 보관함 등 4품목 제조,제9691부대,주식회사 엔에이치
43074,접속장치 자동자료처리용 1품목,해군제1수리창,다모아상사
43573,20년 000전용망 구축 장비구매,합동참모본부,대신네트웍스(주)
43850,00부대 이전사업 관급자재(건축-오버헤드크레인),제1군수지원사령부,주식회사 세진에코텍
43853,00부대 이전사업 관급자재(전기-무대장치),제1군수지원사령부,주식회사 성우이앤씨
43899,00부대 드론 시뮬레이터 구축사업,지상작전사령부,주식회사 파로스시스템
43905,21-2차 브리핑시스템 도입사업 리스,국군재정관리단,롯데캐피탈(주)
43927,21-해-00시설사업 관급자재(구내방송장치),국군재정관리단,포에스미디어(주)
43951,21-해-00시설사업 관급(빌딩자동제어장치) 구매 설치,국군재정관리단,(주)보배이에스씨
43977,전관방송시설 제조/설치,해군군수사령부,(주)에이치에스
43992,(21G189-A)AKJCCS 네트워크 장비노후교체사업금융리스,국군재정관리단,롯데캐피탈(주)
43998,(216101-K)소부대 과학화 전투훈련체계구축 장비구매,국군재정관리단,옵티머스시스템(주)
44026,위성방송수신안테나 1종 구매,해군군수사령부,(주)테스온
44042,21-공-통합장비고 신축 전관방송 및 A/V 제조 설치,공군제18전투비행단,주식회사 대원정보통신
44066,(21G180-I) 브리핑시스템 노후교체사업 금융리스,국군재정관리단,롯데캐피탈(주)
44079,차기다련장 9차 사업 관급자재(크레인) 제조/설치,제11기동사단,대신이엔텍 주식회사
44113,(21G181-A)국방획득정보체계기반운영환경구축금융리스,국군재정관리단,롯데캐피탈(주)
44132,(21G179-A)B-1 브리핑시스템 노후교체3차사업금융리스,국군재정관리단,롯데캐피탈(주)
44156,국군외상센터 XR플래그십 영상데이터 촬영시스템 구매,국군수도병원,아이엠
44170,여단 화상회의 체계 구축 장비구매(코덱 등 6종),제55보병사단,주식회사 비트정보통신
44178,(21G175-A)정보관리시스템 인트라넷 교체사업금융리스,국군재정관리단,롯데캐피탈(주)
44189,노후 전산장비 교체사업 금융리스,국방전산정보원,롯데캐피탈(주)
44201,(21G176-I)국방정보시스템 노후교체사업 금융리스,국군재정관리단,롯데캐피탈(주)
44219,'21년 공보정훈실 영상제작장비 구매(수정),육군사관학교,윈앤윈
44235,21년 학교교육 기반체계구축 장비 구매,육군항공학교,제이디건설기계 주식회사
44257,21-해-00시설 관급자재(영상감시장치) 제조 설치,국군재정관리단,오름직업재활센터
44318,영상제작장비(캠코더) 구매,육군본부,라온상사
44343,일반장비 4종 구매,제9보병사단사령부,미가온
44349,(216089-K) 21~22년 일반장비 시뮬레이터 제조,국군재정관리단,주식회사 발렌베리
44358,지뢰제거 일반장비 구매,제5보병사단,감성픽
44373,경계용 CCTV 및 방송장비 설치납품,육군군수사령부,주식회사 엘에스아이정보기술
44374,GOP/해안대대 화상회의 시스템 구축 물품구매,제22보병사단,태성텔레콤주식회사
44505,회의실 노후 전관방송용 앰프 구매,수도방위사령부,주식회사 가교일렉콤
44541,(216368-D)전장협조실 비디오월 구축사업(리스물건),국군재정관리단,포에스미디어(주)
44552,00부대 사이버 침해대응시스템 사업,국군제1068부대,주식회사 티앤디소프트
44593,해안경고방송체계 구매/설치,제8385부대,진테크
44619,(216377-D)기동방송차량 방송시스템 설치,국군재정관리단,주식회사 와풀
44656,사단 지휘통제실 비디오월 교체사업(리스물건),제2632부대,이한기술단주식회사
44736,'21년 학술정보원 다목적영상실 장비 설치/납품,육군사관학교,주식회사 디에이치미디어테크
44779,(217385-B) 자료관리시스템 망유통서버 구축,국군재정관리단,구루멘토링 주식회사
44783,(216335-C)21년 영상제작장비(영상편집기) 구매,국군재정관리단,좋은친구들
44903,"'21-3차 일반장비(지게차,11,000L/B)1대 구매",제2신속대응사단,주식회사 태원엠티
44989,00부대(육상/도서) CCTV 제조설치,해군군수사령부,해강정보통신 주식회사
45012,(216274-D)AI영상판독 지원시스템 구축사업,국군재정관리단,(주)한일종합상사
45020,도서기지 CCTV 구매,해군제3함대사령부,동원샘물서부총판
45088,해병 도청탐지시스템 서버 구축,제9691부대,주식회사 유니와이드
45129,역사단 방송시스템 구매,공군본부,누리97
45133,(216365-F)음향장비세트 구매설치,국군재정관리단,영인터내셔널
45176,육군 온나라시스템 스토리지 용량 증설 사업,국방통합데이터센터,주식회사한국픽셀
45232,(216053-G) 21~22년 예비군 영상모의사격장비 구매,국군재정관리단,주식회사 지우정보기술
45237,국방 상용00키관리시스템 구축 사업,국군제1068부대,(주)글로벌텔레콤
45263,(217368-E)음향시스템 노후교체 사업,국군재정관리단,주식회사 주신에이브이티
45298,화상회의 시스템 구축사업(리스물건),제11기동사단,주식회사 진원이앤아이
45300,21-사무자동화장비 4종 도입사업 리스,국군재정관리단,롯데캐피탈(주)
45301,(216359-D)체력단련장 관리장비 통합구매,국군재정관리단,태신
45303,(216288-C) 몰래카메라 탐지기 구매 사업,국군재정관리단,(주)장수커뮤니케이션즈
45306,여단급 전군 화상회의 시스템 구축사업(리스물건),제8기동사단,하늘글로벌 주식회사
45347,안전조사용 무인항공기시스템 제조·구매(21-24),공군항공안전단,주만산업
45350,육성지원사업 비디오월 설치 납품,제55보병사단,주식회사 하이테크비젼
45355,스마트 항공기지 무선 네트워크 구축(218152-A),국군재정관리단,엘케이테크넷(주)
45401,(216328-C) 지형분석장비 교체사업(리스물건),국군재정관리단,주식회사 매사
45484,다기능 영상감시장비 제조 구매,제9196부대,삼영에이아이씨 주식회사
45489,21-해-해상방송시스템 구매,국군재정관리단,(주)나우시스템
45490,(216084-K) 21년 BCTP장비 교체사업(리스물건),국군재정관리단,(주)싸이버텍
45554,"영상회의용 장비(웹캠, 헤드셋) 구매",방위사업청(운영지원과),엠케이(MK) 물류
45558,(217071-H) 주전산기 및 원격재해복구시스템 구축,국군재정관리단,대보정보통신 주식회사
45609,(216284-C)수사정보관리시스템 교체사업(리스물건),국군재정관리단,주식회사 젠탑(GENTOP)
45639,'21년 기동형 전파차단장비 도입사업,국군재정관리단,주식회사 링크텍
45647,국방인사정보체계 고도화 기반운영환경 구축(리스),국군재정관리단,롯데캐피탈(주)
45693,(216322-D)서버실 관제시스템 노후교체사업,국군재정관리단,주식회사 다누리이엔씨
45718,(216095-K)'21년 상용위성전화기 도입사업,국군재정관리단,엘토스커뮤니케이션(주)
45721,(216276-D)화면전시체계 교체사업(리스물건),국군재정관리단,상왕기업주식회사
45739,00부대 전자서명 인증시스템 구축,국군제1068부대,주식회사한국픽셀
45740,대테러 기동영상전송장비 도입(리스물건)(218144-A),국군재정관리단,주식회사 조인트리
45766,00부대 전자서명 인증시스템 구축,국군제1068부대,주식회사한국픽셀
45946,(216257-C)'21년 빔프로젝터 도입 사업(리스물건),국군재정관리단,엠에스원디지털 주식회사
45947,(216076-G) 00산 A지역 과학화경계시스템 보강사업,국군재정관리단,주식회사 나우시스템
45948,(216077-G) 00산 B지역 과학화경계시스템 보강사업,국군재정관리단,케이에스아이주식회사
45989,(216317-F)스마트지휘통제실 비디오월구축(리스물건),국군재정관리단,주식회사한국픽셀
46030,(217214-C) 21년 경계용 CCTV(홍천병원) 구축사업,국군재정관리단,오름직업재활센터
46033,21-해-00시설사업 관급자재(엘리베이터) 제조설치,국군재정관리단,주식회사 아남테크서비스
46081,21-2차 공군 브리핑시스템 도입사업(리스물건),국군재정관리단,주식회사 컴버스테크
46139,브레이크시험기 등 4항목 제조(기동),육군군수사령부,사회적협동조합 푸른하늘
46160,"(긴급) 접속장치,자동자료처리용 등 4종 구매",해군군수사령부,토탈marine
46206,(216080-G) GOP대대 화면전시체계 구축(리스물건),국군재정관리단,주식회사대명이엔지
46209,(216262-C) 통합상황관리시스템 하드웨어 교체 사업,국군재정관리단,중앙기획
46278,105밀리 성능개량사업 관급자재(크레인) 제조설치,제17보병사단,주식회사 보은정공
46281,21-공군-기지경계용 CCTV 보강사업,국군재정관리단,유한책임회사 엔에이치네트웍스
46317,(216269-C)'21년 정보보호체계 교체사업(리스물건),국군재정관리단,주식회사 지란지교에스앤씨
46332,'21-1차 통신장비(전관방송용앰프) 구매 계약 의뢰,제2신속대응사단,제이제이글로벌
46334,군 00업무 정보체계 구축,국군제1068부대,(주)세명인포텍
46340,체력단련장 연습장비(동력 캐디기) 구매,제9691부대,태신
46342,체력단련장 연습장비(동력 캐디기) 구매,제9691부대,태신
46349,상용위성 항법장치 구매,해군작전사령부,서플라이 플러스
46408,(216002-J) 주둔지 경계용 CCTV사업(2권역),국군재정관리단,주식회사 아이디스
46409,(216001-J) 주둔지 경계용 CCTV사업(1권역),국군재정관리단,주식회사 아이디스
46422,국방인사정보체계 고도화 상용SW(데이터 접근제어),국방전산정보원,주식회사 엠앤비베이스
46441,안보교육관 및 식당 영상/음향장비 설치납품,육군제53보병사단,이한기술단주식회사
46452,00부대 음향장비 구매,국방부근무지원단,주식회사 이노디엔에스
46457,버스 및 트럭 보조장치(오토브레이크) 구매/설치,국방부근무지원단,에코피엔씨
46468,"'21-1차 일반장비(압축기, 회전식 250CFM) 구매",제 2167부대,한스테크
46488,전관방송용(360w) 및 야전전투용 앰프(600w) 구입,제3697부대,포에스미디어(주)
46544,00부대 상용통신장비 핸드토키 구매,국방부근무지원단,야움
46603,(216263-E)정보관리시스템인트라넷교체사업(리스물건),국군재정관리단,(주)네오플러스
46670,자동영상 속도측정기 등 2품목 구매,제9691부대,주식회사 미르티앤씨
46728,"(긴급)장치대, 탄력형, 일반 목적용 1종",해군군수사령부,주식회사보승글로벌
46741,(216249-D) 시청각장비 시스템 도입사업(리스물건),국군재정관리단,씨앤엘
46804,전관방송앰프 구매,제28보병사단,포빌컴퍼니
46806,통신장비(전관방송용 앰프) 구매,제7군단,알티하이텍
46833,"2021년 사무용 전산장비(PC,디가우저) 도입사업",국방전산정보원,주식회사 성주컴텍
46862,(216233-F)군사경찰사이버수사장비교체사업(리스물건),국군재정관리단,완전정보통신 주식회사
47035,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,평화정밀
47060,자주포 유지용 일반부품류,지상공통전력운영계약팀,(주)경도
47071,(217048-H)군 이동전화 통화지원시스템 구축,국군재정관리단,주식회사유비라인
47086,자주포 일반부품류,지상공통전력운영계약팀,덕인산업
47138,자주포 유지용 일반부품류,지상공통전력운영계약팀,시앤에스테크
47218,00부대 전투지휘시설 브리핑 장비 구축(리스물건),수도군단,스마트한 주식회사
47263,21-공군-IoT기반 장비/시설물 원격감시체계 구축사업,국군재정관리단,(주)우주텔레콤
47296,국군인쇄창 클라우드기반 콘텐츠제작 플랫폼 구축사업,국군재정관리단,(주)두두아이티
47316,일반/통신장비커버류,미래전력사업전력운영계약팀,주식회사 대창그랜드
47334,00부대 이전사업 관급자재(건축-엘리베이터),제1군수지원사령부,동원엘리베이터 주식회사
47395,군단 OSC 화면전시체계 구축사업(리스물건),제2군단,주식회사 성림
47448,21-체력단련장 코스관리장비 구매,국군재정관리단,카이오티골프 주식회사
47468,00부대 전자법정 장비 구축사업,지상작전사령부,주식회사 엔트론
47511,(21-26) CPT영상시현장치 성능개선 설치/구매,공군제10전투비행단,캐리온
47527,00부대 이전 전산장비 교체사업,육군군수사령부,미르텍 주식회사
47569,(217212-F)음향영상장비 구매설치,국군재정관리단,주식회사 비엘에스
47614,00부대 방송용 앰프 교체,국군제1068부대,주식회사 윈더스코리아
47619,(JSA-9) 전관방송용 장비 구매,제1보병사단,넥스케이드
47644,00디지털장비 도입(영상송수신Set 등 6종 구매),제3707부대,주식회사 피엠피테크
47678,"(긴급)접속장치,자동자료처리용 등 2종",해군군수사령부,푸른에스씨
47698,(217196-D)라디오 재방송 장비 구매,국군재정관리단,주식회사  미디어디바이스
47813,(일장) 교량가설단정 레규레이터 구매,육군종합정비창,진광사
47945,개스킷 등 6종 구매(기동/일반),해군군수사령부,우복테크
48004,드론교육센터 일반수용물품 구매,제36보병사단,선호하우징
48050,00지역 인쇄장비 잉크류 등 24종 구매,국군제1068부대,엘에스 서플라이
48107,전관방송용 앰프(600W) 구매,제2236부대,에이치비제이
48150,(217086-D)지휘통제실 비디오월 구축사업,국군재정관리단,비비엠씨 주식회사
48204,21-모바일 loT기반 개발환경 구축사업 장비구매,국군재정관리단,주식회사 제이에스원
48388,21년 폴리그래프 검사장비 교체사업,국방부검찰단,해와달
48429,전관방송용 600W앰프 설치납품,수도군단,토리몰
48490,"장치대,탄력형,일반목적용 1종 구매",해군군수사령부,서연컴퍼니주식회사
48604,21년 드론교육센터 일반수용물품 구매,제36보병사단,씨에이치에이
48644,21-공군 3차원 설계장비 구매,국군재정관리단,주식회사 케이엔정보기술
48792,21-1차 공군 브리핑시스템 도입사업,국군재정관리단,주식회사 주신에이브이티
49007,(216130-D)이동식자동영상속도측정기 구매(납품),국군재정관리단,주식회사 이너트론
49070,영상교육 실습용 장비 구매,국방정신전력원,디에이치산업
49086,통합로그관리시스템 구축사업,국군재정관리단,주식회사 코어인프라
49094,해군 홍보물(함정 주물모형 40개) 제조,해군본부,원광고기획
49125,21년 의무장비(수액조절기 일반용) 구매,국군의무사령부,주식회사 알마케어
49164,CCTV 영상 저장 장치 구매 교체 사업,특수전사령부,사회적협동조합 지심
49205,(217122-B)연구장비(차세대염기서열분석기) 구매,국군재정관리단,(주)한일종합상사
49250,21-공군-고정형 영상진술녹화장비 도입사업,국군재정관리단,주식회사 팬웨스트에스앤티
49330,21-무정전전원장치 신규 및 노후 교체사업,국군재정관리단,주식회사 서울전원시스템
49426,도서(항공기상 등 111종) 구매,제5738부대,비나리유통
49452,`21년 일반장비(플로터) 구매,제9965부대,Basic Korea(베이직산업)
49579,영상회의시스템 코덱 등 3품목 구매 설치,제9691부대,(주) 앤쏘
49807,(217013-H)자원모니터링 시스템 구축,국군재정관리단,매쉬미디어(주)
49911,"일반광학장비부품(덮개, 입구용)",지상공통전력운영계약팀,가온테크
50608,전투교 함정음향시스템 1SET 구매,해군교육사령부,주식회사 제이엠텔레콤
50703,잠수함 상용위성통신장비 1SET 구매,해군군수사령부,디디인터내셔널
50775,"접속장치, 자동자료처리용 1품목 구매(21020)",해군제1수리창,(주)동건
50922,상용차량 보조브레이크 설치납품,제2군수지원여단,(주)동건
50998,해군 홍보물(차량용 무선 고속충전기 등 3종) 구매,해군본부,주식회사 더베스트코리아
51280,도서(함정 등 18종) 구매,해군사관학교,푸른세상
51641,해군 홍보물(경항공모함 주물모형 100개) 제조,해군본부,공간연구소 주식회사
51688,"발사장치, 비살상용 구매",해군군수사령부,소나테크주식회사
51795,00부대 빔프로젝터 및 선로 교체사업,육군 52보병사단,(주)포소드
51814,(22F223-A)군사지리정보체계 S/W 교체사업 금융리스,국군재정관리단,롯데캐피탈(주)
51824,"600ㆍ360W 야전전투, 전관방송용 앰프 구매",제22보병사단,주식회사 위드제이
51852,국군구리병원 출입통제시스템 및 CCTV 구축 사업,국군의무사령부,주식회사 신영이엔티
51858,국군구리병원 출입통제시스템 및 CCTV 구축 사업,국군의무사령부,주식회사 신영이엔티
51866,00부대 환경개선사업(비디오월 설치),공군본부,시큐어텍
51921,(22G194-A)온나라 시스템 노후교체사업 금융리스,국군재정관리단,롯데캐피탈(주)
51922,(227472-D)00지역 영상회의시스템 구매설치 3차 사업,국군재정관리단,(주)아이엔지시스템
51923,(226474-B) RF기동영상전송장비 구매(리스물건),국군재정관리단,주식회사 삼마기업
51925,(226466-F)육군정보체계 헬프데스크 콜센터 서버구축,국군재정관리단,HF테크
51935,캔 압축기 구매(도서지역),제9196부대,다을상사
51971,00부대 개편사업 호이스트크레인,육군 제1군단,주식회사 삼성엔비코
52051,전관방송용 앰프(600W)구매,제1군수지원사령부,주식회사 현욱
52082,군단 화면전시체계 구축 사업,제5군단사령부,주식회사 성운테크
52087,전관방송시스템 설치납품(3사교),육군3사관학교,마스트아이엔씨 주식회사
52094,(226337-C) 기동영상장비 구매(리스물건),국군재정관리단,쿨사인 주식회사
52134,(226395-E) 체력단련장 관리장비(굴삭기) 구매,국군재정관리단,그린종합사무기
52174,미-22-55 기타장비(데이터전송장치 등 4종)구매,공군미사일방어사령부,주식회사 부림
52177,(227467-F)부대조달정보체계 콜센터 구축,국군재정관리단,씨지에스아이티(주)
52178,(226408-E)전투실험용 상용드론(조명방송드론) 제조,국군재정관리단,엘피스(주)
52185,기타물자(휴대용 금속탐지기 등 4종) 구매,육군본부,미소크린플러스
52227,전술정보체계 이종프로토콜연동장치도입사업,공군제7항공통신전대,넷진테크주식회사
52236,22년 의무장비(음향비강통기검사장비) 구매계약,국군수도병원,주식회사 유니반
52256,"(긴급)장치대,탄력형,일반목적용 등 2종",해군군수사령부,제일테크
52289,과학수사대 디지털 증거수집 장비도입 사업,육군본부,티에스인싸이트 유한회사
52292,(226397-B)체력단련장 관리장비 4종 구매,국군재정관리단,해와달
52306,K55 조종시뮬레이터 노후장비 교체 사업 구매,육군포병학교,윤주테크
52379,(226439-C)비디오월 구축(리스물건),국군재정관리단,주식회사 삼도통신
52380,(226449-C)대회의실 음향장비 구매 구축사업,국군재정관리단,주식회사 성호넷
52382,2022년 재투자 의무장비(수액조절기 일반용) 구매계약,국군수도병원,티에스와이
52515,(226452-F)체력단련장 연못 폭기시스템 구매설치,국군재정관리단,(주)한일종합상사
52517,22-덕-이동식 자동영상 속도 측정기 구매,제9691부대,임서연태양광
52539,2022년 의무장비(원심분리기소형 탁상용) 구매계약,국군수도병원,유원케이
52560,군오수처리시설 물품(무선송풍기 등 6종) 구매,육군본부,산희산업
52713,22-해병-열영상 CCTV 제조,국군재정관리단,주식회사 글로벌시스템스
52744,22-국-노후 네트워크 장비 교체사업,국군재정관리단,한일통신 주식회사
52755,(22F199-I)네트워크위협분석시스템구매사업금융리스,국군재정관리단,오릭스캐피탈코리아(주)
52787,교육훈련장비(자주포 사후검토 영상장치) 구매,제22보병사단,이터널
52828,22년 통신장비(전관방송용 앰프 2종) 구매계약,제7보병사단,중앙 피앤지(중앙 P&G)
52847,00부대 건물지역전투훈련장 방송설비 설치,육군 52보병사단,캐리온
52898,22-공-디지털포렌식 장비 성능개선 사업,국군재정관리단,(주)제트코
52901,(22육군-물품105) 화면전시체계 구축(리스물건),종합보급창,쿨사인 주식회사
52934,22-해-AI 빅데이터 분석 개발용 학습 플랫폼 구축,국군재정관리단,주식회사에스마루
52979,항과고 도서(부교재(항공기술영어 등 51종)) 구매,공군교육사령부,주식회사 유진기업
53030,무정전전원장치(UPS) 노후 배터리 교체 사업,국군재정관리단,(주)대영전기
53131,22년 의무장비(초음파진단기 일반용) 구매,국군의무사령부,유맥스메디펌 주식회사
53136,(226385-D)음향장비세트 구매설치,국군재정관리단,대호컴퍼니
53192,00시설 통신장비 구축(설치납품),육군 제1군단,(주)에스티엔아이
53236,(227044-H)00지역 음향장비(대출력 앰프) 노후교체,국군재정관리단,(주)아이엔지시스템
53287,1337 제보 접수 시스템 개선 구매사업(리스물건),국군제1068부대,(주)에스앤디비즈
53522,(227036-H)통합정보시스템 구축 사업(리스물건),국군재정관리단,주식회사 동화이엔지
53523,22-공-00사령부 브리핑시스템 교체사업(229167-F),국군재정관리단,씨지에스아이티(주)
53534,(군-군-15) 기타유지물자(다목적 송풍기) 구매,제15보병사단,주식회사 영진건설
53563,전관방송앰프 자재 구매,제28보병사단,알파솔루션
53584,교육훈련장비(자주포 사후검토용 영상장치) 구매,수도기계화보병사단,클로버
53672,음향장비 교체(2차)사업,제7016부대,주식회사 나은엔지니어링
53675,음향장비 교체(2차)사업,제7016부대,주식회사 나은엔지니어링
53678,22-15차 연구장비 구매 계약  - 진탕욕조,국군의무사령부,주식회사 쏠바이오텍
53697,음식물 처리장비 이전자재 구매,제1862부대,드림즈
53733,(226241-E) 22년 교육용 상용 드론 제조,국군재정관리단,주식회사 숨비
53736,(226356-D)대회의실 비디오월 구축(리스물건),국군재정관리단,대주씨앤에스 주식회사
53776,(226352-E) 학교교실 장비도입(통합강의체계)사업,국군재정관리단,(주)디에스티인터내셔날
53777,(226306-C)영상정보 교육시스템 구매 설치,국군재정관리단,은서유통
53808,22년 전관방송용앰프 구매,제2작전사령부,주식회사 지성엔테크
53869,22-6차 연구장비 구매 계약(수정) - 시약및약품냉장고,국군의무사령부,주식회사 알앤피파트너스
53879,위성중대 기동영상장비 교체사업,공군제7항공통신전대,에이블커머스
