,입찰명,발주기관,낙찰자(상호)
26692,"방공, 화생방 등 4개 부대 개편 시설공사(오버크레인)",제1862부대,주식회사 제일산기
26734,"정보,전차 등 4개 부대 개편 공사(통합배선)",제1862부대,엔탑정보통신 주식회사
26738,관급자재(구내방송장치) 제조설치(20198250-F),국군재정관리단,제일정보통신주식회사
26745,소형·중형 굴삭기 방탄탑 제조설치,제22보병사단,주식회사 태승
26753,간성아파트 신축 관급자재(엘리베이터) 제조설치,제22보병사단,주식회사 우성아이디에스엘리베이터
26806,기동방공 행정시설 PW창호 제조납품,제51보병사단,(주)신용건업
26807,기동방공 행정시설 통합배선 제조설치,제51보병사단,주식회사 세영
26809,기동방공 행정시설 PD창호 제조납품,제51보병사단,주식회사 금성이엔지
26826,19-데크크레인 2.5Ton 4EA 제조 설치(20198168-H),국군재정관리단,주식회사 일도
26838,전관방송장비 제조/구매,육군 52보병사단,엠에스텔레콤(주)
26897,19년 선택녹취 자동안내장치 제조설치,국군수도병원,솔루텍(주)
26920,105-2대대 병영생활관 개수(CCTV),제2632부대,(주)무현정보통신
26928,전화기용 케이블 등 6종 구매,공군군수사령부,티앤에스 주식회사
26933,도금장비 3종 제조설치(20196280-C),국군재정관리단,(주)에스티엠테크
26963,00부대 탄약고 CCTV 제조 설치납품,제5767부대,합자회사 동양아이텍
26966,병영생활관 CCTV 제조설치 납품,제5767부대,유한회사 제일이엔지
27095,19-00사 화염유입방지장치 및 기압조절장치 제조설치,국군재정관리단,두영이엔시
27190,공병대대 - 누전차단기 등 25품목 구매(19-252),공군제15특수임무비행단,정민테크
27204,상용차량 방수포(1.4톤 등 5종 42세트)구매,제2군수지원여단,주식회사 동진전기제작사
27260,19년 신형 소·중대급 교전훈련장비(제조),미래전력사업전력운영계약팀,(주)유텍
27334,광전송장비(MSPP) 제조납품(20197205-G),국군재정관리단,주식회사 우리별
27423,703체계 안테나 관제시스템(CCTV)제조설치 납품,제3707부대,태화정보통신 주식회사
27519,굴삭기 방탄판 제조설치납품,제2236부대,주식회사 더블유에셋피플
27641,오버헤드(호이스트) 크레인 제조/설치(20196250-I),국군재정관리단,주식회사 성수엔바이로
27656,19년 신형 소·중대급 교전훈련장비 지원장비(제조),미래전력사업전력운영계약팀,(주)해성로보틱스
27683,CCTV 제조구매,제9691부대,주식회사 명승아이티
27685,CCTV 제조/구매,제9691부대,주식회사 에이브이아이미디어
27801,계룡대아파트 Full HD UTP CCTV 설치납품,국방부계룡대근무지원단,탑아이티 주식회사
27829,공병대대 굴삭기 방탄탑 제조 설치,제21보병사단,삼성오에이
27930,방송시스템 구내방송 장비 제조 설치,제9691부대,(사)한국나눔복지연합회 아이씨티사업소
27931,전차 영점표적지 등 3품목 제조,제9691부대,지지올레
27940,00부대 크레인 제조설치(19-240),제2307부대,주식회사은광이엔지
27960,감시장비(CCTV) 제조 설치 납품,제3707부대,주식회사 창우
28071,19-경계용 CCTV 제조설치(20198237-F),국군재정관리단,사단법인 해오름장애인협회
28122,항공장구보관용캐비닛외 18품목 제조 및 설치,공군제17전투비행단,주식회사 쿤스트에프케이
28130,K9자주포 밸브 구매,육군종합정비창,대성테크
28142,19-영내 CCTV 제조설치(201910058-C),국군재정관리단,(사)장애인인권센터ICT사업단
28143,19-00창 2건선거 크레인 제조 설치(20198175-H),국군재정관리단,건창산기 주식회사
28193,경계용 CCTV 제조설치 (20198236-F),국군재정관리단,공감보호작업장
28200,19-8차 의무장비 비디오 기도 삽관기 구매,국군수도병원,주식회사 엔에이치
28316,정맥인식기(출입통제시스템) 제조 및 설치,공군제17전투비행단,(주)신화시스템
28364,K1전차 볼체크밸브 구매,육군종합정비창,주식회사 우진텍
28385,2019년 의무장비(비디오기도삽관기) 구매-재투자,국군의무사령부,인메드
28409,M중대전차지뢰 목상자 등 3종 제조,육군 탄약지원사령부,금성목재
28429,해안경계용 고성능 CCTV 제조 설치(20198227-D),국군재정관리단,(사)한국장애인이워크협회일자리사업장
28609,주유소 셀프주유장비 제조설치,국방부근무지원단,드림비즈 주식회사
28658,19-잠수함용 회전주파수변환기 6EA 제조(20198052-G),국군재정관리단,주식회사 KTE
28779,전차포 사격장 피탄지 모래/쇄석 구입(20196268-A),국군재정관리단,드림비즈 주식회사
28783,CCTV 제조설치 (20198212-F),국군재정관리단,주식회사 세븐전자코리아
28879,먼지털이 공기압축기 제조 납품(A-19145),제5보병사단,주식회사 승지산업
28922,문서수발장비(문서낭등 4종) 제조납품,육군인사사령부,쿠닌
29025,"연결기,복식,유압 배관용 등 22종",해군군수사령부,이지테크
29038,발전기 윤활장치 제조 설치(201910026-E),국군재정관리단,(주)디에코에너지
29065,복합문화센터(금속흡음단열시스템패널)제조 설치 납품,국방부계룡대근무지원단,주식회사 이화건설
29231,정보통신장비(PC) 제조(리스물건)(20197142-D),국군재정관리단,(주)다컴시스템
29305,인터컴 세트(구내방송장치)제조 치20199172-I,국군재정관리단,(주)이노탑
29339,19-교육사 CCTV 제조 설치 납품,해군교육사령부,주식회사 씨앤텍
29353,생활관 먼지털이용 공기압축기 구매,제6128부대,주식회사 제이디글로벌
29364,광다중화장비 제조 설치(20198121-E),국군재정관리단,(주)지엠디텔레콤
29387,00지역 광전송장비 제조,국군재정관리단,(주)지엠디텔레콤
29410,기동헬기대대 부대개편 관급자재 보일러,육군 제1군단,주식회사 동광보일러
29515,19-187 광섬유 케이블 등 점검장비 등 1품목,공군제5공중기동비행단,(주)메타사이트
29591,19-기동 중계장비(차량장착) 제조 설치(201910038-H),국군재정관리단,주식회사 인텔리안테크놀로지스
29729,장갑차 차체 부품(제조),기동화력계약팀 (구:19.09.16),대성테크
29731,전자전 수행능력 점검장비 제조(20199130-A),국군재정관리단,에이스웨이브텍 주식회사
29768,19-진-0도 안전관리용 CCTV 제조설치,제7001부대,케이미디어
29787,19-함내외통합통신장비(ICS) 제조설치(20198013-G),국군재정관리단,대양전기공업(주)
29811,19-경계용 CCTV 제조설치(20198104-C),국군재정관리단,뉴미디어사업단 (사단법인 한국장애인일자리협회)
29839,수류탄시험장비세트 제조설치(20196094-F),국군재정관리단,신우코스텍(주)
29933,19-중압 공기압축기(비자성) 6EA 제조(20198041-D),국군재정관리단,첨단기공(주)
29934,19-중압 공기압축기 5EA 제조(20198042-D),국군재정관리단,첨단기공(주)
29937,19-해안감시용 고성능 CCTV 제조 설치,국군재정관리단,사단법인 해오름장애인협회
29951,해와달 및 천보아파트 CCTV 설치납품,제8기동사단,에스오에스미디어 (주)
30109,VoIP 교환기용 음성동보장치 제조·설치(20196169-G),국군재정관리단,솔루텍(주)
30176,기상장비 교육모형 제조구매,공군본부,주식회사 키사이언
30330,19년 지상공수 및 헬기레펠 물자 제조/구매,제9965부대,주식회사 나루지엠에스
30399,"모의부하기,(60KW 발전기용)제조(20199047-D)",국군재정관리단,엠제이글로벌(주)
30548,19년 전산장비(컴퓨터) 제조납품,국방부조사본부,(주) 한성
30589,19-지게차 저울 6대 제조 설치(20199096-H),국군재정관리단,주식회사한국계기
30658,공기조화기 제조 설치(19-111),수도방위사령부,주식회사 성운이엔지
30696,(SE-88) 풀 트레일러 제조,공군군수사령부,모루상사
30708,(SE-88) 풀 트레일러 제조,공군군수사령부,모루상사
30710,교전훈련장비(K4 발사기 등 4종)제조,육군과학화전투훈련단,(주)유텍
30711,00지역 지휘소 MSPP장비 제조납품,국군지휘통신사령부,삼우통신 주식회사
30714,00지역 지휘소 MSPP장비 제조납품,국군지휘통신사령부,삼우통신 주식회사
30743,헌병단 검문소 봉쇄장비 제조납품,수도방위사령부,클린톤전자
30811,19-03-065 (EOD 전파교란장비 제조),공군제16전투비행단,주식회사 제이씨정보통신
31000,19-183 공압실습장비 제조/구매,공군교육사령부,훼스토원 주식회사
31071,"가열기,차량용,격실용 등 4항목 제조(일장)",육군군수사령부,보고통상
31088,"클램프, 루프형 등 45항목 제조(자주포)",육군군수사령부,주식회사 화승이엔씨
31153,"디스크,클러치,차량용 등 1항목 제조(생산/일장)",육군군수사령부,해암테크 주식회사
31207,이동형트레일러디젤발전기(15KW) 제조납품(근-19-033),공군작사근무지원단,파워코리아 주식회사
31463,소용량광전송장비 제조/구매,제9691부대,(주)온빛텔
31484,전산장비(PC본체) 제조(20197109-H),국군재정관리단,주식회사 이엠텍아이엔씨
31548,00지역 광전송장비 제조납품,국군지휘통신사령부,주식회사 한울소재과학
31649,기상정보수신장비 9EA 구매,해군군수사령부,오앤피
31725,5톤차량 가스밸브 구매,육군종합정비창,조은테크
32135,19년 특수무기 케이블조립체류,유도무기계약팀 (구:19.09.16),연합정밀(주)
32163,케이블조립체(통신장비용),통신장비계약팀 (구:19.09.16),연합정밀(주)
32263,교육보조기구(소총거치대등3종)제조(20196101-A),국군재정관리단,퍼스트지비(FGB)
32400,00지역 발전기(60kw) 제조설치납품,국군지휘통신사령부,케이피브이(주)
32449,궤도장비밸브류,기동화력계약팀 (구:19.09.16),삼호정밀
32451,장갑차 부품(제조),기동화력계약팀 (구:19.09.16),삼호정밀
32565,00지역 자동제어장치 제조설치,자운대근무지원연대,(주)그랜드
32624,특수기동지원여단 LED전광판 설치납품,제5군단사령부,썬.데일리
32813,항공기 온도 챔버(항온항습조) 제조 납품,제3707부대,삼흥기계공사
32823,19년 사격 훈련장비세트(제조),유도무기계약팀 (구:19.09.16),대호정기(주)
32831,시스템 작업대 등 3품목 제조 납품,제9227부대,승민테크
32901,00부대 공기 조화기 필터 제조설치납품,국군제1068부대,(주)솔티
32926,19-다목적 폭발물처리차량 제조(20199073-H),국군재정관리단,주식회사 신광테크놀러지
32972,선체부식 방지장치 2EA 제조(20198069-A),국군재정관리단,(주)코스텍코리아
33052,장보고-III 관급자재(송풍기)제조(20198085-F),국군재정관리단,제일산업
33297,차륜형 항공무장견인장비(트랙터) 제조(20199066-E),국군재정관리단,리텍 주식회사
33354,대포병탐지레이더용 케이블조립체,지휘정찰계약팀 (구:19.09.16),주식회사 고려티에스아이
33416,케이블/배선장치류,기동화력계약팀 (구:19.09.16),연합정밀(주)
33465,"펌프장치, 유압식, 동력구동식 등 5종 구매",해군군수사령부,스마트티씨 주식회사
33504,'19-함정 국제조난통신망 원격운용체계 구축,제9911부대,(주)애드팍테크놀러지
33642,시설장비(드릴링 머신) 구매,국방부계룡대근무지원단,리더스컴퍼니
33662,0전단 육상사격장 사격장비제조설치,국군재정관리단,주식회사 로뎀하이텍
33770,병영생활관 출입문 자동개폐장치 설치,제1288부대,중부정보통신(주)
33823,"급수장치조립체 등 17항목 제조(생산능력,특무)",육군군수사령부,삼호정밀
33928,마이크케이블 등 497품목 구매,제9181부대,노아상사
34007,정수장비역세탱크조립체(하이파론)등4항목제조(일장),육군군수사령부,이엔테크 주식회사
34036,"문,해치식,차량용 등 19항목 제조(궤도)",육군군수사령부,예지정밀
34041,"덮개,차량구성품용(차량덮개)등 2항목 제조(궤도)",육군군수사령부,강서실업
34049,무전기세트 스위치 및 연결기 등 15종 구매,육군종합정비창,두복산전(주)
34199,밸브류(함정용),함정계약팀 (구:19.09.16),안전공업(주)
34287,19-디젤발전기 200KW 제조 설치(20199040-H),국군재정관리단,파워코리아 주식회사
34288,19-디젤발전기 100KW 제조 설치(20199039-H),국군재정관리단,보국전기공업(주)
34289,19-디젤발전기 500KW 제조 설치(20199038-H),국군재정관리단,(주)썬테크
34290,19-디젤발전기 60KW 제조 설치(20199037-H),국군재정관리단,파워코리아 주식회사
34291,19-이동형 발전기 30KW 제조 설치(20199028-H),국군재정관리단,파워코리아 주식회사
34292,19-디젤발전기 150KW 제조 설치(20199027-H),국군재정관리단,파워코리아 주식회사
34293,19-디젤발전기 30KW 제조 설치(20199026-H),국군재정관리단,대흥기전(주)
34324,전차 주간표적지 제조(20196015-A),국군재정관리단,주식회사 해피코리아
34338,교육장비구매(초순수제조장비 세트),육군3사관학교,주식회사 그린이지
34346,암호장비보호용 디지털캐비넷 등 2품목 제조,제9691부대,주식회사 신화씨앤에스
34460,"장치대,가늠자용 등 2항목 제조(총포)",육군군수사령부,에스에이치(SH)
34461,"안전장치,인원보호용 등 3항목 제조(총포)",육군군수사령부,주식회사 나루지엠에스
34467,"스위치, 토글식등 32항목 구매(자주포)",육군군수사령부,동양기전
34516,저공풍측정기 지시기 등 10항목 제조(통신),육군군수사령부,태진공업
34574,다목적 송풍기 1품목 제조(물자),육군군수사령부,호승기계
34605,"패드,절연체용 등 27항목 제조(자주포)",육군군수사령부,이든산업
34614,개스킷 등 52항목 제조(자주포),육군군수사령부,금진산업
34615,"리테이너, 베어링용 등 6항목 제조(자주포)",육군군수사령부,주식회사 한국건설기계
34686,상용정보통신장비 보관함 제조,제9691부대,서울강철
34702,"연결기,배기 파이프용 등 2항목 구매(궤도)",육군군수사령부,가온테크
34834,통신장비 케이블조립체 등 29항목 제조(통신),육군군수사령부,와이에스전자
34844,광전송장치 제조납품(20198015-E),국군재정관리단,삼우통신 주식회사
34922,K200장갑차 스위치 구매,육군종합정비창,대성테크
34923,K200장갑차 케이블조립체등9종 구매,육군종합정비창,협신정밀
34974,예비군교전훈련장비 정부투자 개조 관련 제조납품,국군재정관리단,(주)네스랩
35127,"링,지지용 등 23항목 제조(생산능력, 자주포)",육군군수사령부,삼호정밀
35128,"기어, 스퍼형 등 12항목 제조(생산능력,자주포)",육군군수사령부,해암테크 주식회사
35193,K1전차 밸브등2종 구매,육군종합정비창,에스지티
35216,항공장구 종합훈련장 콘크리트말뚝(관급자재),공군교육사령부,자이림
35420,12항공단 부대개편 통합배선 제조설치납품,제2군단,주식회사 세영
35445,한국형기동헬기 후속양산 시설사업(콘크리트파일),제1989부대,강원CNS
35464,20-국방홍보원 신축 무대장치 제조설치,국군재정관리단,제이엠스테이지 주식회사
35494,장비보관 컨테이너 제조 납품,제3283부대,주식회사 청림
35535,한국형기동헬기 후속양산 시설사업(소화수조),제1989부대,주식회사 주연개발
35554,00부대 동원훈련장 관급자재 방송 및 AV장비 제조설치,공군제19전투비행단,주식회사 대원정보통신
35565,20-00부대 CCTV제조 설치,국군재정관리단,사)한국장애인미래정책포럼 아이티사업단
35634,20-해-00박물관 관급자재(공기조화기)제조설치,국군재정관리단,(주)엑트
35707,00부대 영내 CCTV제조설치납품,육군 52보병사단,두손 주식회사
35729,누전차단기 등 14종 구매,공군제19전투비행단,국제전상
35748,원판제동기 시험장비 제조,육군종합정비창,코모 주식회사
35769,29전차대대 행정시설 등 2건 신축 관급(통합배선),육군 제1군단,(주)성혜정보통신
35778,"K9자주포 포신,포미장치부품류(일반제조)",지상공통전력운영계약팀,삼호정밀
35787,(206233-B) 구명구(항공용) 제조납품,국군재정관리단,한국물자조달(주)
35811,0항공대 영상감시장치 제조설치,육군군수사령부,주식회사 펌프킨
35816,20-22 00신축 관급자재(공기조화기) 제조설치,국군재정관리단,대용기업(주)
35880,20-목- 변전실 개선 계전기 제조설치,국군재정관리단,주식회사 젠탑(GENTOP)
35891,누전차단기 등 36종 구매,해군군수사령부,주식회사도영디와이
36162,[20-211]발전기 세트 제조/설치,공군제10전투비행단,(주)에스제이에너지
36183,00부대 해안복합 감시시스템 제조 설치,제6755부대,(주)혜성정보통신
36192,주둔지 경계력보강 CCTV 제조/설치 납품(AB-20026),제5보병사단,영화엔지니어링
36249,00부대 공병장비(도자) 방탄판 제조설치납품,지상작전사령부,지엔지
36319,"실린더조립체 등 11항목 제조(기동,생산능력)",육군군수사령부,(주)대철
36330,누전차단기 등 6품목 구매,제9181부대,주식회사 창세기일장일절
36457,CCTV카메라 등 3품목 제조 구매,제9181부대,코디텍 주식회사
36494,경계용 CCTV 제조설치,제28보병사단,주식회사 국민이엠씨
36591,00시설사업 오버헤드크레인 제조설치,수도군단,(주)흥성산업
36608,"탄약 비군사화시설(분해,용출시설) CCTV 구매(설치)",육군 탄약지원사령부,주식회사 테마이엔씨
36816,20-해병-복합지원시설 방송설비,제9181부대,주식회사 케이엠미디어
36817,20-해병-복합지원시설 무대장치 설치,제9181부대,주식회사 명스테이지
36891,누전차단기 등 72품목 구매,제9227부대,세영컴퍼니
36928,교육장비 콘크리트 구조물 안전진단기 구매(설치),육군3사관학교,영수유통
36941,20-무기체계 SW시험장 관급자재 콘크리트파일,국군재정관리단,주식회사 강동
36953,00부대 울타리 CCTV 제조설치,제3707부대,주식회사 피엠피테크
36990,고압공기압축기160M3/H 8EA 제조,국군재정관리단,범한산업 주식회사
37106,(206277-E)총포사격기재 도장용 로봇 제조,국군재정관리단,다린스틸테크주식회사
37174,전기동력특장트럭 제조,제9691부대,(주)인텍
37188,"20-130, 53전대, LED 영상무대차량",공군 제8전투비행단,주식회사 에바다
37255,(206267-E)수입기(화포주퇴복좌기용)제조,국군재정관리단,태양산업
37337,(206258-D)중대전차지뢰M15목상자등 2품목 제조(납품),국군재정관리단,금성목재
37374,(206257-G)VoIP 음성동보장치 제조설치(리스물건),국군재정관리단,솔루텍(주)
37427,차량용 LED 전광판 설치,자운대근무지원연대,마이크로닉시스템(주)
37445,20-충-국-7 관급자재(무대장치) 제조설치,국군간호사관학교,"디멕스주식회사(dMax Co.,Ltd.)"
37451,"20-B-수문, 배수로 감시용 CCTV 제조 설치",제9196부대,주식회사 지니트
37463,20-K-해안경계용 CCTV 제조 설치,국군재정관리단,(사)장애인인권센터ICT사업단
37465,00부대 울타리 CCTV 설치 납품,제5767부대,주식회사 파워테크놀노지
37484,(206241-D)통신장비 주파수 교란장비 제조(납품),국군재정관리단,주식회사 신안정보통신
37522,조종사 비상탈출 낙하산 시뮬레이터 제조사업,국군재정관리단,주식회사 아레스
37552,20-B-주둔지 경계용 CCTV 제조·설치(208152-H),국군재정관리단,사)한국장애인미래정책포럼 아이티사업단
37600,00부대 공기조화기 필터 제조설치 납품,국군제1068부대,주식회사 리박산업기계
37604,간부숙소 신축 관급자재(무대장치) 제조설치,연평부대,대성이엔이 주식회사
37660,"00대대 탄약고 시설공사(관급자재, CCTV)",지상작전사령부,제일영상이엔씨
37782,20-전장망 부두 네트워크 장비(L3스위치 등 6종) 구매,국군재정관리단,(주)지엠디텔레콤
37796,기군단 CCTV 제조 설치 납품,해군교육사령부,주식회사 에스앤에이치
37825,20-평 0000관 CCTV 제조 설치,국군재정관리단,(사)한국나눔복지연합회 아이씨티사업소
37908,영상분배장치(메트릭스 스위치 등 6종) 구매,제9보병사단사령부,디에이전
37920,20-함내외통합통신장비(ICS)제조설치,국군재정관리단,대양전기공업(주)
38023,"여과기,오일펌프용 등 30항목 구매(항공)",육군군수사령부,대화ENG
38034,"00부대 SALS-K 시설공사(관급자재, CCTV)",제1군수지원사령부,유한책임회사 엔에이치네트웍스
38127,20-해-함정 부식이송용 컨베이어벨트 제조설치,국군재정관리단,우주산업플랜트 주식회사
38194,영내 감시장비 CCTV 제조(구매) 설치납품,제9보병사단사령부,(주)에스엠메이커스
38401,(206137-H)전투실험용 AI 음성인식 장비 제조,국군재정관리단,주식회사 마음에이아이
38411,펌프 및 발전기 부품류,지상공통전력운영계약팀,건웅테크 주식회사
38413,누전차단기 등 51종 구매,제9911부대,모빅
38446,20-P-주둔지 경계용 CCTV 제조설치,국군재정관리단,사단법인 대한장애인복지협회CSI시스템
38549,"K계열전차 전기장치 부품류(제조,일반)",지상공통전력운영계약팀,덕인산업
38603,영내 감시장비 CCTV 제조(구매) 설치납품,제9보병사단사령부,주식회사 엔시드
38670,IoT기반 장비/시설물 원격감시체계 구축사업,국군재정관리단,(주)우주텔레콤
38742,20년 오리콘 사격통제장치 부품류(제조),미래전력사업전력운영계약팀,(주)동일자동화전력
38754,20-J-경계용 CCTV 제조 설치,제9해병여단,주식회사 월드씨앤에스
38821,코로나19 긴급조달의무장비 비디오기도삽관기 구매,국군수도병원,주식회사 피케이
38868,[육성]UHF 디지털겸용 PMS 중계링크장치 제조,육군제53보병사단,유니모테크놀로지 주식회사
38901,2-3) 냉난방기 시스템에어컨 보수,제28보병사단,인디펜던즈
38911,20년 발칸 추적훈련 분석기(제조),미래전력사업전력운영계약팀,(주)동일자동화전력
38992,전산장비(PC본체) 제조(직생),한미연합군사령부,주식회사 성주컴텍
39010,도시작전훈련장 CCTV 제조(구매) 설치납품,제9보병사단사령부,(주)이노탑
39015,도시작전훈련장 CCTV 제조(구매) 설치납품,제9보병사단사령부,(주)이노탑
39103,20-지게차 저울 제조 설치(209066-D),국군재정관리단,이천계기사
39133,케이블 및 배선장치류,지상공통전력운영계약팀,연합정밀(주)
39147,차륜형항공 무장견인장비(트랙터) 1종 제조,국군재정관리단,리텍 주식회사
39236,CCTV 제조 설치,연평부대,주식회사 우리아이티
39327,20-이동마트 차량 제조,국군재정관리단,주식회사 와풀
39330,00지역 야외탄약고(4개소) CCTV 제조설치,제3707부대,합자회사 동양아이텍
39375,20-광전송장비 제조,국군재정관리단,주식회사 우리별
39397,[시동용 발전기 부품] 제어장치 판넬 등 4종,공군군수사령부,창진ENG(주)
39473,(206168-C) 사격표적 및 전차주간표적지 제조,국군재정관리단,명도정밀
39474,20-K-경계용 CCTV 제조 설치,제9181부대,대신네트웍스(주)
39532,공기압축기 제조,공군군수사령부,주식회사 성신콤프레샤
39533,공기압축기 제조,공군군수사령부,주식회사 성신콤프레샤
39590,20년 사격 훈련장비세트(제조),지상공통전력운영계약팀,대호정기(주)
39650,00부대 케이블 등 정보체계 운용재료 구매,국군제1068부대,캐리온
39681,"플러그,배출용 등 9항목 제조(기동)",육군군수사령부,주식회사 광성테크
39737,구내방송장치 제조 설치(209104-I),국군재정관리단,주식회사 윈미디텍
39742,K1전차 철선등19종 구매,육군종합정비창,신우정밀
39773,밸브류(함정용),지상공통전력운영계약팀,안전공업(주)
39799,누전차단기 등 13종 구매,해군사관학교,마니
39848,차량공장 사물함 제조납품,육군종합정비창,주식회사동양가구산업
39883,20-P-광다중화장비 제조 설치,국군재정관리단,삼우통신 주식회사
39920,전자법정시스템 장비 제조설치 납품,제5군단사령부,주식회사 유진시스템
39948,"오일방지장치(제조,소액)",지상공통전력운영계약팀,부강인더스트리
40049,궤도장비밸브류,지상공통전력운영계약팀,삼호정밀
40167,초크밸브 등 1항목 제조(기동),육군군수사령부,삼호정밀
40225,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,하이펙 주식회사
40251,(206011-C) 냉매회수재생장비 제조,국군재정관리단,(주)서광오토테크
40284,ASIC 보수공사 비디오월(통신) 설치납품,제3739부대,캘튼(Calton)
40290,20-디젤발전기 500KW등 2종 제조설치,국군재정관리단,(주)디에코에너지
40293,케이블조립체(통신장비용),미래전력사업전력운영계약팀,연합정밀(주)
40366,디젤발전기 60Kw 제조 설치납품,국군지휘통신사령부,(주)디에코에너지
40367,"베어링,슬리브형 등 2항목 제조(기동,생산능력)",육군군수사령부,건웅테크 주식회사
40369,케이블/배선장치류,지상공통전력운영계약팀,연합정밀(주)
40397,20년 3차 의무장비(모래분사기등 2종)구매,국군수도병원,만능유한회사
40453,20-디젤발전기 300KW 4대 제조설치,국군재정관리단,(주)디에코에너지
40521,문서수발장비(문서낭등 4종)제조납품,육군인사사령부,주식회사 비에스아이엔티
40532,모의부하기 60kw 발전기용 제조(209018-I),국군재정관리단,(주)디에코에너지
40538,20-디젤발전기 200KW 9대 제조설치,국군재정관리단,(주)썬테크
40572,수송지원장비(스프레이 부스)건축,공군제11전투비행단,(주)오토기기
40588,20-디젤발전기 150Kw 4대 제조설치,국군재정관리단,(주)썬테크
40671,기지경계용 무인항공기 제조 (20209038-F),국군재정관리단,주식회사 프리뉴
40835,디젤발전기 15KW 등 2종 제조(209082-I),국군재정관리단,(주)디에코에너지
40836,디젤발전기 30KW 등 2종 제조(209079-I),국군재정관리단,케이피브이(주)
40879,20년 특수무기 케이블조립체류,미래전력사업전력운영계약팀,연합정밀(주)
40982,항공기 유도차량 제조,공군제38전투비행전대,모루상사
41084,"케이블조립체, 특수목적용, 전기용 1항목 구매(항공)",육군군수사령부,주식회사 화인디펜스
41106,K계열전차 포신 부품류(제조),지상공통전력운영계약팀,삼호정밀
41335,"핀,화포가신용 등 286항목 제조(총포)",육군군수사령부,대성테크
41373,차량 차단기 등 2종 설치 납품,국방부계룡대근무지원단,주식회사 한맥아이피에스
41385,풀 트레일러 제조,공군군수사령부,모루상사
41564,"피스톤,내연기관용 등 5항목 제조(기동)",육군군수사령부,모루상사
41609,전차축소사격 소총거치대 등 3종 제조,육군본부,주식회사 보성기업
41610,"[통신장비 부품] 케이블, 무선주파수용 등 2종",공군군수사령부,우성전장 주식회사
41708,20년 신형 교전훈련장비 지원장비(제조),미래전력사업전력운영계약팀,(주)네스랩
41905,전원공급기 제조,국군재정관리단,주식회사 엠제이엠
41967,"제어장치 등 2항목 제조(일장,생산능력)",육군군수사령부,삼호정밀
41988,유압 냉각수 생산장비 제조,국군재정관리단,주식회사 우정이엔지
42020,포복좌 용수철 압축기 등 11항목 제조(물자),육군군수사령부,태양산업
42058,20-02-039 발전기세트 15kw 제조설치,공군제16전투비행단,(주)디에코에너지
42067,5인승 밴 특장차량 제조납품,국군제1068부대,모루상사
42076,'20년 경계용 CCTV 제조/설치,제9691부대,주식회사 아현정보기술
42077,'20년 해안감시용 고성능 CCTV 제조/설치,제9691부대,HF테크
42079,천장크레인 등 2종 제조 설치,해군작전사령부,(주)영성이엔지
42087,천장크레인 제조설치(19-447),제2307부대,(주)도원에코텍
42094,수사지휘감식차 등 1항목 제조(기동),육군군수사령부,모루상사
42096,적재함 등 1항목 제조(기동),육군군수사령부,세영테크주식회사
42138,20년 신형 교전훈련장비(제조),미래전력사업전력운영계약팀,(주)네스랩
42144,(206048-B)00부대 공기조화기 제조납품,국군재정관리단,주식회사 범호
42473,관급자재(전력보호감시장치 제조) 납품(20209027-F),국군재정관리단,사단법인 더불어사는장애인복지회
42598,"밸브판, 압축기용 등 8품목",해군제1수리창,(주)동건
42666,의무 진료동 신축 관급 엘리베이터,제8기동사단,주식회사 삼일엘리베이터
42738,"연결기,배기 파이프용 등 2항목 구매(궤도)",육군군수사령부,이엘엘테크 주식회사
42903,"클램프,루프형 등 34항목 제조(자주포)",육군군수사령부,용진H&C
42908,야전선(전화기용 케이블 18종) 구매(20209010-F),국군재정관리단,주식회사 엔에이치
42909,20-디젤발전기 60KW 제조 설치,국군재정관리단,유신에이치알 주식회사
42937,"호스,공기관용 등 73항목 제조(기동)",육군군수사령부,용진H&C
42938,"브래킷,아이형, 비회전축용 등 7항목 제조(기동)",육군군수사령부,선명기계
43006,상용정보통신장비 보관함 등 4품목 제조,제9691부대,주식회사 엔에이치
43048,"덮개, 캔바스용 등 8항목 제조(자주포)",육군군수사령부,주식회사 성우인더스트리
43049,"엘보,파이프용 등 102항목 제조(자주포)",육군군수사령부,조은테크
43052,"리테이너, 베어링용 등 6항목 제조(자주포)",육군군수사령부,수성엠앤디
43063,"레버,원격제어용 등 9항목 제조(기동)",육군군수사령부,건일테크
43088,방수포 등 1항목 제조(기동),육군군수사령부,승림산업
43089,"힌지,띠줄용 등 7항목 제조(기동)",육군군수사령부,수성엠앤디
43090,"필터 유닛,액체용,압력식 등 27항목 제조(기동)",육군군수사령부,지에스산업
43092,K9자주포 유압펌프 시험장비개발 소요자재 구매,육군종합정비창,대남이엔지
43187,통신장비 케이블조립체 등 10항목 제조(통신),육군군수사령부,(주)범한네트웍스
43189,통신장비 케이블조립체 등 9항목 구매(통신),육군군수사령부,스마트시스템
43213,목욕트레일러 제조,제9691부대,주식회사 에어밴
43425,"연결기,복식,유압 배관용 등 7종",해군제3함대사령부,엠에스상사
43632,K1전차 케이블조립체 구매,육군종합정비창,동남기업
43637,K1전차 파이프등3종 구매,육군종합정비창,진광사
43757,다목적지원시설 공기조화기 제조 설치,제9196부대,주식회사 리박산업기계
