참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
38,LMP0021,1,25618,***,GOP 통합급수체계 타당성 검토용역,용역,LMP,제3보병사단,202006231100,A6FAE,주식회사 일신이앤씨,ILSHINE&C,김형철,0337427797,"강원특별자치도 원주시 천매봉길36-22, 302호(단구동, 백림빌딩)",88.0023,75193000
44,LKF0024,1,25577,***,20년 정비 및 취사 피복 제조구매,물품,LKF,제6755부대,202006231100,HD3EB,나라 컴퍼니,NARA COMPANY,서성석,0222544661,"경기도 성남시 중원구 사기막골로124, SKn테크노파크 테크동 707호",88.0333,68745680
77,LHP0014,1,25803,***,20년 00부대 제초용역,용역,LHP,제22보병사단,202006231100,E4989,주식회사 청담,cheongdam66,최혜경,0332420600,강원특별자치도 춘천시 칠전동1길5-5 (칠전동),88.2768,261180970
43,LHF0019,1,25196,***,여성필수시설(컨테이너하우스) 제조설치,물품,LHF,제1607부대,202006231100,DE601,(주)대명,"daemyung co.,ltd",임대성,0612813850,전라남도 무안군 삼향읍 삼향공단길42-28,88.0616,525592540
1,LDH0664,1,24623,***,00부대 군숙소 위탁관리용역,용역,LDH,육군종합정비창,202006231100,C8957,(주)삼성티엠에스,SAMSUNG T.M.S,권삼찬,0516344447,"부산광역시 부산진구 서전로10번길28-0, 1201호(부전동, 오기빌딩)",86.6998,875000000
40,LCG0052,1,25587,***,군악 행사복 견장 등 3종 제조,물품,LCG,육군본부,202006231100,I5334,주식회사 비에이치아이,B.H.I,강전호,01099846968,경기도 동두천시 동두천로97-0 (지행동) 두드림패션센터 905호 906호,88.0033,59427650
21,LCG0051,1,25580,***,군악 동계행사모 등 2종 제조,물품,LCG,육군본부,202006231100,J137F,(주) 한영디자인,,현상균,024963528,"서울특별시 광진구 동일로449-0 (중곡동), 3층",88.0522,66900000
3,LCG0048,1,24476,***,육군 체험용 군복 6종 제조,물품,LCG,육군본부,202006231100,EDCB7,주식회사 동곡,donggok.co.ltd,김형자,0327157185,"인천광역시 부평구 부평대로313번길84, 2층1호 (청천동)",88.2043,16925200
21,EKA0046,1,9480,***,침낭,물품,EKA,기동총괄계약팀,202006231100,H2F79,엠플러스에프엔씨 주식회사,mplusfnc,전호진,0337493031,강원특별자치도 원주시 우산공단길167(우산동),88.0856,45472832
3,EHF0100,2,3310,***,20년 변환기조립체(구축함용),물품,EHF,미래전력사업전력운영계약팀,202006231100,G45E7,(주)에프에스,"FS CO.,Ltd.",최명화,0319882360,경기도 김포시 양촌읍 황금로109번길79-0,83.22,1598900000
3,EHF0113,1,0011,***,20년 오리콘 포구초속측정레이다,물품,EHF,미래전력사업전력운영계약팀,202006231100,C5ABC,다산기공(주),다산기공(주),김병군,0632610411,전북특별자치도 완주군 봉동읍 테크노밸리2로17-0,84.4248,36765300
2,EHD0106,1,6951A,***,가스취사세트 및 구성품,물품,EHD,물자계약팀,202006231100,1309F,주식회사 한신기업,"Hanshin Enterprise CO,. LTD",김은숙,023320070,경기도 김포시 하성면 월하로860번길96-0,88.9173,4231760000
2,EHD0105,1,6100A,***,주방기구류,물품,EHD,물자계약팀,202006231100,4931F,선경산업,SUNKYUNG INDUSTRY,김종석,0326814240,인천광역시 계양구 서운산단로3길1-0 (서운동),88.6378,36700000
17,EHD0068,2,1E064,***,3사 생도피복,물품,EHD,물자계약팀,202006231100,A8296,주식회사 앤비앤코퍼레이션,NBN corporation,정호문,025405331,"서울특별시 금천구 벚꽃로 244, 벽산디지털밸리5차 1401호(가산동)",88.5781,525139643
3,EHC0158,1,1F01C,001,오이소박이(일반경쟁),물품,EHC,급식유류계약팀,202006231100,3577F,농업회사법인 한백냉장식품 주식회사,"hanback catering service co.,ltd",김정희,0314992050,경기도 안산시 단원구 시화로109-0 (성곡동),83.1904,3773.64
76,LCF0436,1,23828,***,취사도구세트 가스용 1품목 구매 설치,물품,LCF,육군군수사령부,202006231030,JD65A,지에스이,,최해욱,032-675-8001,경기도 부천시 삼작로175 (내동),88.0171,22211350
51,LCK0031,1,25914,***,00부대 네트워크(통합배선) 제조설치(20-120),물품,LCK,수도방위사령부,202006231030,B2D1B,국제텔레시스(주),"KUKJAE TELECOMMUNICATION SYSTEM CO., LTD.",박병헌,023383388,경기도 고양시 덕양구 으뜸로124 (덕은동) 601호,88.0287,53198900
43,LGR0016,1,25737,***,20-2차 전산운영용품,물품,LGR,제1288부대,202006231030,I2CD1,주식회사 엠텍정보시스템,mtech,김주성,0332514340,강원특별자치도 춘천시 칠전서길9-4 (칠전동),88.013,48008342
15,LHR0047,1,25901,***,육성 - 20년 예비군부대 컴퓨터 구매,물품,LHR,육군 제37보병사단,202006231030,AC13C,그린종합사무기,greeninfo,임근우,0432777000,충청북도 청주시 서원구 남이면 남석로326,87.7916,31299480
493,SFC0121,1,25903,***,공기청정기 필터 구매,물품,SFC,제9691부대,202006231030,JBEA4,리더산업필터,,황순희,0549722484,경상북도 칠곡군 지천면 금호로172-11,88.0116,28708110
594,LPM0021,1,25729,***,도시작전훈련장 CCTV 제조(구매) 설치납품,물품,LPM,제9보병사단사령부,202006231030,CE439,(주)이노탑,corporation InnoTop,권필준,0624305588,"광주광역시 북구 첨단과기로333, 사업화 1동 105호(대촌동)",87.996,171087130
59,SFD0064,1,25626,***,20-P-열상장비 유지보수 용역,용역,SFD,제9227부대,202006231030,08070,주식회사 신안정보통신,"SHINAN Co., Ltd",주을목,0314581800,경기도 군포시 당산로152 (금정동),87.782,129130220
1,SFC0094,2,20478,***,유도로켓(비궁) 성능개량 소요 및 방법 분석 연구용역,용역,SFC,제9691부대,202006231030,C2FC0,우석대학교 산학협력단,iucf of woosuk university,정희석,0632901313,전북특별자치도 완주군 삼례읍 삼례로 443 우석대학교내(본관 12층),81.5437,27447792
23,SCF0103,2,21975,***,함정 실내 청락/도장 용역,용역,SCF,해군군수사령부,202006231030,HCA28,주식회사 삼광지에스,samkwang GS,이선재,0517240370,부산광역시 기장군 기장읍 대변로154-0 323호,88.4381,801763000
1237,SCF0391,1,21452,***,휴대용 산소분석기 등 6종 구매,물품,SCF,해군군수사령부,202006231030,IF0BE,차이,,홍지유,01073643530,"대구광역시 중구 공평로59, 1충(공평동, 우원빌딩)",87.9957,102447100
16,SCF0351,2,20839,***,"필터 유닛,정수용,장치식 등 5종 구매",물품,SCF,해군군수사령부,202006231030,C0914,(주)동건,DONG GUN CO.,윤영현,0332422612,강원특별자치도 동해시 전천로245-2 (북평동),98.6892,26371000
23,SCF0104,2,19794,***,함정 선체갑판 청락도장 용역,용역,SCF,해군군수사령부,202006231030,BD677,수일종합환경 주식회사,"SOOIL MARINE SERVICE CO.,LTD.",서영완,051-463-5824,부산광역시 동구 중앙대로180번길 12-10(),88.0607,1334000000
2,SCF0098,2,16677,***,수중탐색음탐기 5종 유지보수 정비,물품,SCF,해군군수사령부,202006231030,G3651,주식회사 엠바이지,MbyG,강석원,0514150970,부산광역시 영도구 남항서로42-0 (남항동3가),85.8175,313186200
4,MDJ0027,1,25107,001,'20년 의료폐기물 처리용역,용역,MDJ,국군대전병원,202006231030,JA68E,대정환경,,최난호,0429313535,대전광역시 대덕구 석봉로43번길1-0 (석봉동) 2층,87.8964,1663
32,LQP0015,1,25171,***,창설부대 C4I체계 구축,물품,LQP,제1891부대,202006231030,F3955,주식회사 파크엘즈,Parklz,박영창,07086777980,서울특별시 금천구 서부샛길606-0 (가산동) 대성디폴리스 B동 907호,88.1534,101692600
594,LPM0021,2,25729,***,도시작전훈련장 CCTV 제조(구매) 설치납품,물품,LPM,제9보병사단사령부,202006231030,CE439,(주)이노탑,corporation InnoTop,권필준,0624305588,"광주광역시 북구 첨단과기로333, 사업화 1동 105호(대촌동)",87.996,171087130
3,LKM0021,1,25691,***,20년 내진성능평가 용역,용역,LKM,제2632부대,202006231030,IEE56,주식회사제이유안전진단연구원,,윤은경,0632219924,"전북특별자치도 전주시 완산구 산월2길42, 2층(중화산동2가)",87.7547,31550500
2,LGF0002,1,25824,***,20-6차 드론(비행술 드론) 제조/구매,물품,LGF,육군정보학교,202006231030,IB517,주식회사 경기드론,GGDRONE,최병집,0313951256,"경기도 군포시 군포첨단산업2로7번길8, 1125호, 1126호(부곡동, 군포에이스더블유밸리)",88.227,17256000
4,LGF0003,1,25823,***,20-4차 드론(초소형정찰 드론) 제조/구매,물품,LGF,육군정보학교,202006231030,IB517,주식회사 경기드론,GGDRONE,최병집,0313951256,"경기도 군포시 군포첨단산업2로7번길8, 1125호, 1126호(부곡동, 군포에이스더블유밸리)",88.6948,29340000
5,LGF0004,1,25821,***,20-3차 드론(소형정찰 드론) 제조/구매,물품,LGF,육군정보학교,202006231030,IEFB0,태경전자(주),,안혜리,0314222339,경기도 안양시 동안구 귀인로15 (호계동) 1~3층,88.1599,69156863
58,MHP0009,1,24662,***,유해발굴 피복 상의 제조,물품,MHP,국방부유해발굴감식단,202006221600,I8582,주식회사 영광,"Yeongkwang Co., Ltd",민금년,0318762025,경기도 양주시 은현면 은현로242번길34-0,88.0281,60541520
3,EHC0154,1,1F32A,001,된장,물품,EHC,급식유류계약팀,202006221400,1463F,동해식품(주),"Dong Hae Foods Co.,LTD",김진은,0336434393,강원특별자치도 강릉시 모산로169번길30 (담산동),90.2537,1599.9
3,EHC0154,1,1F32A,004,된장,물품,EHC,급식유류계약팀,202006221400,1463F,동해식품(주),"Dong Hae Foods Co.,LTD",김진은,0336434393,강원특별자치도 강릉시 모산로169번길30 (담산동),90.1647,1598.8
3,EHC0154,1,1F32A,003,된장,물품,EHC,급식유류계약팀,202006221400,1463F,동해식품(주),"Dong Hae Foods Co.,LTD",김진은,0336434393,강원특별자치도 강릉시 모산로169번길30 (담산동),90.5523,1598.8
3,EHC0154,1,1F32A,002,된장,물품,EHC,급식유류계약팀,202006221400,1463F,동해식품(주),"Dong Hae Foods Co.,LTD",김진은,0336434393,강원특별자치도 강릉시 모산로169번길30 (담산동),90.1591,1599.9
2,LDH0652,2,24067,***,케미칼세트등9종 구매,물품,LDH,육군종합정비창,202006221300,FE04D,주식회사 에이에스씨,"ASC Co.,Ltd",임승수,0316770131,"경기도 안성시 공단1로99 (신건지동, 안성제1산업단지)",96.375,19780000
3008,LCM0027,1,25509,***,'20-2차 전산운영용품 구매,물품,LCM,육군교육사령부,202006221300,J9D4F,주식회사 에스디상사,,김승돈,070-7867-7201,"충청북도 청주시 청원구 율봉로159번길73-1, 215호(율량동, 스톰비오피스센터)",88.0024,34863465
3,LDH0669,1,25016,***,고무캡등3종 구매,물품,LDH,육군종합정비창,202006221300,CB595,대성볼트,,이동진,0513194960,"부산광역시 사상구 괘감로 37, 산업용품유통상가 4동 102, 202호(괘법동)",88.8257,5628500
10,LDH0666,1,24942,***,궤도자동화 버퍼 운용장비 외주정비 용역,용역,LDH,육군종합정비창,202006221300,J7B78,선명기계,,손옥순,0552930391,경상남도 함안군 칠북면 화천1길67-1,87.8886,130244000
143,LDC0007,1,25386,***,교전훈련장비 수리부속 구매(2차),물품,LDC,육군과학화전투훈련단,202006221130,J9AC2,케이원에스티,,홍숙경,07082864799,"경기도 화성시 메타폴리스로42, 9층 902호 N74 (반송동,디앤씨빌딩)",88.0283,39394000
8,HDF0044,1,25690,***,"20-147, 부품정비대대, T-50 APU 점검 케이블",물품,HDF,공군 제8전투비행단,202006221100,C7CFF,주식회사 화인디펜스,FINE DEFENSE INC.,임종훈,03180686103,"경기도 안양시 동안구 학의로250, 902호(관양동, 관양두산벤처다임)",88.0007,20116107
8,HDP0054,1,25467,***,은성 작은도서관 위탁운영 용역,용역,HDP,공군제19전투비행단,202006221100,GE8F0,주식회사 메타시스넷,"METASYSNET Co., Ltd",강유희,07047570114,"서울특별시 금천구 가산디지털2로123, 1411호(가산동, 월드메르디앙2차)",88.1059,23754800
64,LGP0128,1,25383,***,6군지단 노후 상수도 교체공사(건설폐기물처리 용역),용역,LGP,제1군수지원사령부,202006221100,ADADC,덕호산업(주),duckho,김병수,0332627780,강원특별자치도 춘천시 남산면 한치로343-0,88.0422,12084000
4,EBBE098,2,A1051,***,"KF-5키,브레이크 디스크 드라이브(항공기용)",물품,EBB,지상공통전력운영계약팀,202006221100,1891F,보령엔지니어링,bo lyung engineering,김인영,031-536-3761,경기도 포천시 군내면 포천로1160번길87-51,89.1357,24027777
107,LCN0019,1,25194,***,20년 2분기 전문도서 구매(국외),물품,LCN,육군사관학교,202006221100,FF18A,예인,yein,김승호,070-8874-4885,"인천광역시 옹진군 영흥면 선재로150, 102호(상가)",88.0034,7166970
387,LCN0018,1,25193,***,20년 2분기 전문도서 구매(국내),물품,LCN,육군사관학교,202006221100,I6ABB,더원기업,"Theone co.,",정난규,07078412357,경상남도 김해시 대동면 동남로309-13,90.0002,5221530
60,UMM0362,1,24473,***,(206153-E)병영생활 플래너 표지 제조,물품,UMM,국군재정관리단,202006221100,G4C32,（주）씨앤에스코리아（CNS KOREA）,CNS KOREA,최춘,0326241770,"경기도 부천시 석천로397,  201동 1103호 (삼정동, 부천테크노파크쌍용3차)",88.1818,206572000
4,UMM0360,1,22559,***,(207121-D)OOOPC 제조(설치),물품,UMM,국군재정관리단,202006221100,H78A6,주식회사 에이치케이시스템,HKSYSTEM,이해진,0216444834,경기도 남양주시 오남읍 진건오남로555번길17-6,89.1549,299888780
35,UMM0363,1,22396,***,(207134-H)국방보안조사 분석시스템 HW구매(리스물건),물품,UMM,국군재정관리단,202006221100,F8F2B,매쉬미디어(주),"Mash Media Co., Ltd",김문선,07088316061,서울특별시 마포구 양화로183-0 (동교동) 효성홍익인간오피스텔 14층 1412호,88.04,104417506
2,UMM0358,1,21344,***,2020 대한민국 해군 공모전 대행 용역,용역,UMM,국군재정관리단,202006221100,I62F8,주식회사 스펙토리,"Spectory Co.,Ltd.",최진영,0269531210,"서울특별시 송파구 오금로185, 4층 (방이동, 금천빌딩)",96.5527,64400000
19,UMM0393,1,19160,***,"20년 공군 노트북,프린터,모니터 도입사업(리스물건)",물품,UMM,국군재정관리단,202006221100,A4921,주식회사 트리엠,"TreeM Co., Ltd.",김동수,0220241900,"서울특별시 성동구 상원길19, 4층(성수동1가, 신한 IT TOWER)",91.4898,2160081000
9,UMM0260,1,18397,***,(207108-H)네트워크 위협 분석체계 구축사업,물품,UMM,국군재정관리단,202006221100,AE603,"주식회사 안랩(AHNLAB,INC.)","Ahnlab,Inc",강석균,0317228000,경기도 성남시 분당구 판교역로 220(삼평동 673),,4895000000
391,UMM0364,1,13056,***,(207090-F)GPS전술시계 구매,물품,UMM,국군재정관리단,202006221100,JCCFC,경기모아상사,,최현준,0328151336,경기도 평택시 중앙로29 (통복동) 은호빌딩 579호,87.9993,152108249
702,LPK0015,1,25086,***,20년 제초 용역(R),용역,LPK,제8기동사단,202006221100,GC350,주식회사 라온종합조경,Raon Landscape Architecture Co.LTD,윤성필,0448679137,"세종특별자치시  한누리대로2150, 703호.704호(보람동, 스마트허브1)",87.9962,226597000
47,SCF0388,1,22955,***,"가열기, 냉각제, 엔진용 등 15종 구매",물품,SCF,해군군수사령부,202006221030,JDC27,청솔기업,,LEE EUN SIL,010-9318-7714,"인천광역시 중구 운남서로7 (운남동, 영종 자이) 113동 701호",88.0198,40447922
5,LGC0038,1,25590,***,20년 하계 훈련간 사관후보생 이발용역,용역,LGC,육군학생군사학교,202006221030,FA03A,주식회사 코드원에스에스,,이윤희,0432660001,충청북도 청주시 서원구 사직대로164번길9-0 (사창동),89.3374,11795067
15,LMP0020,1,25585,***,에너지진단 용역(LED),용역,LMP,제3보병사단,202006221030,BF528,(주)오션엔지니어링,oceaneng,한재익,0432366400,충청북도 청주시 흥덕구 가포산로76번길175-8 (휴암동),88.0429,16003124
58,LGC0037,1,25584,***,소화기 자동화 표적호 방호판 제조설치 납품,물품,LGC,육군학생군사학교,202006221030,G8FF9,신성바이오,SHINSUNGBIO CO,김호영,01044200916,"충청북도 청주시 흥덕구 과상미로9번길105, 1층1호 (봉명동)",88.0076,89111000
25,LGS0032,1,25579,***,제초관리용역,용역,LGS,육군 제8군단,202006221030,B855C,(주)하람조경,Haram Landscaping,유진숙,0336810815,강원특별자치도 고성군 죽왕면 가진응골길31-0,88.0333,84511692
119,LGS0031,1,25531,***,2분기 전산용품 추가 구매(소모품),물품,LGS,육군 제8군단,202006221030,J70ED,주식회사 아이테크,,이재훈,01039295632,"강원특별자치도 원주시 남산로218번길34 (학성동, 영진로얄타운아파트) 201동",88.0197,24468800
7,HCC0059,1,25398,***,"바,금속제 등 12품목",물품,HCC,해군제1수리창,202006221030,I5F27,반석상사,Ban Seoksangsa,이현숙,010-9294-2382,"강원특별자치도 동해시 청운1길29, 29동 603호(동회동, 동회동현대아파트)",88.1759,4047300
16,LGC0035,1,25484,***,재난예방 및 보수자재 구매,물품,LGC,육군학생군사학교,202006221030,JAE7F,주식회사 청평,,이재성,01089611418,충청북도 청주시 서원구 남들로52-6(모충동),88.0306,5611320
43,LGS0030,1,25482,***,부대개편사업 관급 통합배선반 제조설치,물품,LGS,육군 제8군단,202006221030,A3942,(주)동화통신,Dong Hwa Telecom co.LTD,박수호,0413564747,"충청남도 당진시 역천로216-0 (구룡동, 사무실)",88.0028,81512970
1010,SCF0182,1,25473,***,하이플러스 복사용지 등 888종,물품,SCF,해군군수사령부,202006221030,CB354,명지사,MAUNGJISA,최용호,0222749181,서울특별시 마포구 성산로2길55-0 (성산동),88.0013,12066680
31,SCR0033,1,25466,***,"볼트,기계용 등 8종",물품,SCR,해군제3함대사령부,202006221030,ICE3F,엠에스유통,,김은화,01036248984,전라남도 목포시 자유로134번길12(산정동),88.0038,5004390
31,SCR0032,1,25461,***,저압흡입밸브 등 19종,물품,SCR,해군제3함대사령부,202006221030,BFF14,(유)목포신도digitalOA,,김기홍,0612798424,전라남도 목포시 삼학로 282(),88.0423,32255400
20,LKQ0012,1,25118,***,20년 창공아파트 보일러 교체(설치납품),물품,LKQ,육군항공학교,202006221030,F2D40,합자회사 부여종합이앤지,buyeogas,황규남,0418336404,충청남도 부여군 부여읍 석탑로15-0,88.115,77281964
89,LKQ0013,1,25221,***,"20년 3분기 교육예산(교육장비, 비품 등) 구매",물품,LKQ,육군항공학교,202006221030,E0F72,가람주식회사,garam,신혜영,0428405115,충청남도 계룡시 엄사면 번영로85-0  101호,88.014,44285440
30,SCF0387,1,24576,***,전화기 연결 및 교환장치군 등 7종 구매,물품,SCF,해군군수사령부,202006221030,B830C,태양전자,TAE YANG ELECTRDNICS,이상덕,055-546-3471,경상남도 창원시 진해구 충장로 73-14(),99.1858,69300000
63,SCF0386,1,23822,***,개스킷 등 12종 구매,물품,SCF,해군군수사령부,202006221030,ID0E0,테크원,,양호섭,032-341-5873,인천광역시 계양구 계양대로16번길81-0 (작전동),87.9979,23074000
2,EBB0360,1,5328S,***,20년 전술훈련용수류탄,물품,EBB,지상공통전력운영계약팀,202006191500,0180F,한국씨앤오테크(주),"KOREA C.N.O. Tech. Co., Ltd.",오세홍,0545507600,경상북도 문경시 영순면 새갓길20-0,84.8282,7910410000
37,MCN0044,1,24865,***,00시설 소방 종합정밀점검 용역,용역,MCN,국방부근무지원단,202006191500,D0F65,주식회사 거산이앤지,GEOSAN E&G,이용철,0218335972,"경기도 광명시 소하로190, A동 1206호,1210~1216호(소하동, 광명G타워)",87.7458,23320560
3,EHF0105,1,0335,***,안테나(URC-106),물품,EHF,미래전력사업전력운영계약팀,202006191500,BAE4C,엠씨에스테크 주식회사,MCS TECH. Co. LTD.,박상식,0313884702,"경기도 안양시 만안구 덕천로72번길72, 608호, 704호(안양동, 동영벤처스텔)",88.6191,58710000
10,EHF0089,1,8590A,***,장비 커버류(통신),물품,EHF,미래전력사업전력운영계약팀,202006191430,0020F,강서실업,GangSeo Industry,조부규,0553252660,경상남도 김해시 김해대로2644-0,88.0675,392681225
10,ELA0012,1,3506,***,부대(야전)정비 일반공구(K56탄운차용),물품,ELA,화력총괄계약팀,202006191330,G41D6,세신공구,SESHINTOOL,김영훈,051-941-0922,부산광역시 강서구 유통단지1로41-0 (대저2동),88.0477,85320000
8,LDH0665,1,24781,***,"""고무자동화 버퍼 운용장비"" 외주정비 용역",용역,LDH,육군종합정비창,202006191300,J6CC1,주식회사 광성테크,,전판규,010-3876-2077,경상남도 함안군 법수면 윤외공단길26-58,87.9185,121997900
18,LPC0010,1,25299,***,후반기 전산운영용품 구매,물품,LPC,제25보병사단,202006191130,H9CB8,세인트,SAINT,김정관,01037724686,"경기도 양주시 삼숭로58번길141, 703동 12층 1201호(삼숭동, 양주자이아파트)",88.1897,22507420
25,EHC0150,1,1F70,001,치킨텐더,물품,EHC,급식유류계약팀,202006191100,B97CB,주식회사 신세계푸드,ShinsegaeFood,강승협,0233976112,"서울특별시 성동구 성수일로56, 4층~7층 (성수동2가)",83.0214,7795
150,LHG0028,1,25624,***,주거시설 위임보수(관사 노후 보일러 교체),물품,LHG,제1862부대,202006191100,EC3A6,주식회사 태승,CallSignENG,이정애,0332559049,강원특별자치도 화천군 화천읍 산수화로6-1,88.0002,64640900
6,UMM0392,1,24808,***,동·하정비복 등 10종 제조(209112-I),물품,UMM,국군재정관리단,202006191100,F5AE7,빛가람장애인시설,,최인권,07046012421,서울특별시 은평구 갈현동6-40 제2동 1층,88.3999,1461330000
83,UMM0391,1,23769,***,보오스코프 키트 구매(209117-I),물품,UMM,국군재정관리단,202006191100,G0DC0,주식회사 이너트론,INNERTRON,조학래,0323202500,인천광역시 연수구 하모니로301-0 (송도동),83.0997,380782790
114,UMM0389,1,18423,***,20-공 군견사료 구매,물품,UMM,국군재정관리단,202006191100,J4257,주식회사 오로라,,정순애,01075420347,"경기도 고양시 덕양구 능곡로13번길16-0 , 202동 2401호(토당동, 능곡2차현대홈타운)",88.1072,89180930
1,SCG0079,1,21585,***,20-해군 무장체계의 효율적인 창정비 방안 연구,용역,SCG,해군본부,202006191100,C7CD2,사단법인 안보경영연구원,SMI,김주형,025445937,"서울특별시 강남구 언주로527, 10층 (역삼동)",87.5341,26000000
72,MON0002,1,23160,***,동영상 편집기(워크스테이션) 구매 설치,물품,MON,국방정신전력원,202006191100,IE556,에이스 컴퍼니,,정택호,01045609111,"인천광역시 서구 건지로404, 207동 1501호(가좌동, 가좌한신휴플러스아파트)",88.0961,17135000
6,LKF0023,1,24677,***,PMS 무전기 구매 및 중계기 설치납품,물품,LKF,제6755부대,202006191100,E8B5E,유니모테크놀로지 주식회사,"UNIMO Technology Co.,Ltd",정진현,0267107015,"서울특별시 금천구 디지털로9길47 (가산동) 한신IT타워 601,602,603호",97.898,144500000
13,ELA0011,1,3502,***,부대(야전)정비 일반공구(K55A1자주포용),물품,ELA,화력총괄계약팀,202006191100,H58AB,주식회사 엔미디어솔루션,N-media solution,이근식,01042405887,"인천광역시 계양구 계산새로71, 비동 310호(계산동, 하이베라스)",85.2958,215227566
3,EHF0111,1,8033,***,20년 발칸용 전원공급기 등(구매),물품,EHF,미래전력사업전력운영계약팀,202006191100,HA57B,와이디일렉트로닉스 주식회사,YD Electronics,김희수,0519109983,"부산광역시 금정구 개좌로273-20 (회동동), 브이원타워 604호",88.2604,60135000
3,EHF0104,1,0013,***,20년 오리콘 코킹기어조립체,물품,EHF,미래전력사업전력운영계약팀,202006191100,2633F,주식회사 시공사,"SI GONG SA CO.,LTD.",윤덕,0553384473,경상남도 김해시 진례면 담안리1323,85.4893,295850000
13,EHD0104,1,8F230,***,동내의,물품,EHD,물자계약팀,202006191100,2273F,(주)동명양행,"DONG MYUNG YANG HANG.CO.,LTD",안동신,024940984,서울특별시 중랑구 겸재로28길 48(면목동),89.4535,2217150000
17,EHC0153,1,1F75,001,소양념갈비찜,물품,EHC,급식유류계약팀,202006191100,B97CB,주식회사 신세계푸드,ShinsegaeFood,강승협,0233976112,"서울특별시 성동구 성수일로56, 4층~7층 (성수동2가)",83.8126,14330
19,EHC0152,1,1F72,001,잡채볶음밥,물품,EHC,급식유류계약팀,202006191100,F52E9,주식회사 한맥식품,hanmacfood,심현정,0315313838,경기도 포천시 금강로3083-19 (내촌면),84.1609,5144.64
20,EHC0151,1,1F71,001,통새우볶음밥,물품,EHC,급식유류계약팀,202006191100,2241F,(주)태림에프웰,"Taelim F.well Co.,Ltd.",박형준,07049472494,경기도 김포시 통진읍 율마로450번길6-5,84.0697,5071
5,EKA0044,1,0400,***,K계열전차 소부대전술모의훈련장비,물품,EKA,기동총괄계약팀,202006191030,2400F,(주)심네트,"SIMNET Co., Ltd.",차진섭,07078206555,대전광역시 유성구 죽동로157-0 (죽동),86.2936,11010000000
70,SCG0085,1,25456,***,냉난방기 1대,물품,SCG,해군본부,202006191030,IC5F9,주식회사 탑에이스,,윤흥식,031-215-8919,경기도 화성시 정남면 만년로236-33,88.0244,2668008
7,LGC0034,1,25340,***,20년 문무아파트 보일러 교체,물품,LGC,육군학생군사학교,202006191030,E2914,주식회사 대한,Dehangas co.Ltd.,이성규,0432740488,충청북도 청주시 흥덕구 평동로81번길37 (신성동),88.0771,44967889
579,SCF0181,1,25342,***,냉방기 등 4종,물품,SCF,해군군수사령부,202006191030,JC250,디앤디산업,,김복환,07046862728,"대구광역시 달성군 유가읍 테크노북로9길42, 110동 206호(대구테크노 원 힐데스하임)",88.0007,11845960
32,SCK0072,2,23507,***,기행교 RFID 태그 등 3종 구매 및 태깅 작업,물품,SCK,해군교육사령부,202006191030,FB2DE,주식회사 휴맥,"Humac Co.,Ltd.",최우영,0552632320,"경상남도 창원시 의창구 차룡로48번길44, F1011호(팔용동, 창원스마트업타워)",91.8263,35190000
321,SCF0180,1,25338,***,사관실 4인용 쇼파 수선 등 17종,물품,SCF,해군군수사령부,202006191030,JEA97,건영,,윤영은,01024089782,"경기도 평택시 신흥1로67, 101동 1602호(용이동, e편한세상평택용이1단지)",88.0055,4708600
127,SCF0179,1,25336,***,프라이머 코팅제 등 5종,물품,SCF,해군군수사령부,202006191030,H366F,제이유통,jeiutong,박진우,010-2704-0819,"경기도 화성시 10용사로456, 3층(반송동)",88.0035,4347360
12,SCP0112,1,25323,***,20-동 작업환경 측정 용역,용역,SCP,제8385부대,202006191030,I09F6,한성보건안전기술원 주식회사,HANSUNG HEALTH AND SAFETY TECHNOLOGY,임대성,0427162168,대전광역시 유성구 유성대로803-0 (장대동) 국당빌딩 501호,88.2714,11325600
1212,LPK0017,1,25322,***,20년 안전화 및 안전장갑 구매(R),물품,LPK,제8기동사단,202006191030,J0132,채윤상사,,강창일,010-3516-1052,경기도 연천군 전곡읍 평화로634-0,88.0027,46781820
877,LKD0012,1,25057,***,사격장 표적호 방호판 제조ㆍ설치납품,물품,LKD,제32보병사단,202006191030,I6646,복주,Bokju,박주현,01087885880,"서울특별시 동작구 상도로38길82, 303호(상도동, 상도아트빌라)",88.0004,35691000
95,UAZ0029,1,25212,***,20년 2분기 전산운영용품 구매,물품,UAZ,합동군사대학교,202006191030,IE992,누리씨엔씨,,이용윤,070-8243-4722,대전광역시 서구 월평동로83-0 다모아프라자 2층 204호,88.0107,28249000
79,SDQ0045,1,24514,***,20-42-디스플레이 유닛 등 9종 구매,물품,SDQ,해군제2수리창,202006191030,IB8B8,대지종합상사,Daeji,김상지,010-2744-5703,"경기도 평택시 중앙2로13-0 (평택동, 센텀스카이빌딩)",88.2323,58263400
4,SCI0050,1,25198,***,"베어링,볼형,환상형 등 22종 구매",물품,SCI,제9121부대,202006191030,IAFDE,국제안보상사,GUKJEANBOSANGSA,박용재,02-2631-8978,"경상남도 창원시 성산구 외동반림로126번길50, 가동 2층 5-가호(중앙동, 외동시장)",88.0502,9525700
