참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
2,LQG0097,1,32403,***,(육성) 00부대 드론 재밍건 제조 납품,물품,LQG,육군 52보병사단,202308011030,F3183,주식회사 삼정솔루션,Sam jung solution,최춘화,0313421120,"경기도 수원시 권선구 산업로198, 429호, 430호, 431호, 505호, 506호 (고색동, 수원델타원)",88.02,40416900
2,LBB0042,1,32817,***,지정폐기물 위탁처리 용역 (23-2차),용역,LBB,육군제7789부대,202308011030,JAD1D,주식회사 삼동그린,,노정일,0313573664,"경기도 화성시 향남읍 백토관리길61-36, 에이동, 비동",85.196,34023000
81,HCF0160,1,32670,***,[유류과] 크로모미터 1종,물품,HCF,공군군수사령부,202308011030,JAF44,주식회사 루트웰,,노덕권,07076927353,서울특별시 영등포구 영등포로103 (당산동2가) 하나비즈타워 603호,88.019,29889000
2,HCF0162,1,31149,***,KF-16 SWMF 지원장비 유지보수,용역,HCF,공군군수사령부,202308011030,C08E2,(주)이엔씨테크,ENCTECH,이종희,0432340006,충청북도 청주시 흥덕구 2순환로742번길2 (화계동),88.016,14660000
3,HCE0002,1,32696,***,(긴급) '23년 전시용 항공기 도장 용역,용역,HCE,공중기동정찰사령부,202308011030,FD54B,(주)아산항공,asan aviation,김경모,051-751-0008,경상남도 밀양시 삼랑진읍 미전2길27,87.987,56934370
15,MDG0142,1,32284,***,23-1차 의무비품(마약보관함 소형 등 3종) 구매,물품,MDG,국군의무사령부,202307311100,H15D0,주식회사 이음,EEUM,전병욱,0222784433,서울특별시 서대문구 포방터2길24 (홍은동),92.788,3220000
163,SFL0037,1,32693,***,수중자동청소기등 9품목 구매,물품,SFL,제3283부대,202307311100,KC4CA,유앤미퍼스트,,송은환,01041013505,경상북도 구미시 장천면 강동로72,88.005,91190430
21,SFD0054,1,32625,***,단안형 야간투시경 구매 납품,물품,SFD,제9227부대,202307311100,I699A,준호상사,JUNHOSANGSA,최호준,053-527-7633,경상북도 구미시 수출대로3길118 (공단동),88.071,33569780
337,SFD0053,1,32616,***,도서 구매 납품,물품,SFD,제9227부대,202307311100,J5EB1,디에쓰산업,,김인동,01041211866,경상북도 고령군 개진면 가암길16-3,90,39165140
2299,SCG0072,1,32694,***,도서(파리의 미술관 등 14종) 구매,물품,SCG,해군본부,202307311100,G74AE,와이에스물산 주식회사,"Y.S MULSAN co., ltd",정순연,0557141172,경상남도 창원시 진해구 냉천로235-0 (자은동),90.002,12423575
1,MCS0056,2,29932,***,23-계룡대아파트 시설관리용역,용역,MCS,국방부계룡대근무지원단,202307311030,B1726,주택관리공단 주식회사,KOREA HOUSING MANAGEMENT,방성민,0559233154,경상남도 진주시 사들로137 (충무공동),91.914,792160182
13,LNQ0047,1,32726,***,02여단 취사식당 신축 관급자재(내진철근),물품,LNQ,제17보병사단,202307311030,DE329,(합)현도철강,HYUN DO,정수진,0559444125,경상남도 거창군 거창읍 거함대로5길 27(),88.138,27516610
901,LNT0028,1,32727,***,23년 도서 구매,물품,LNT,제28보병사단,202307311030,JF2E0,메이순주식회사,,최연순,01063071996,경기도 평택시 중앙2로13 (평택동),90,43495910
16,UAB0066,1,32917,***,청간정콘도 커튼류 계약,물품,UAB,국군복지단,202307311030,K20E6,수정기업,,손영옥,0533545609,"대구광역시 북구 오봉로10길6-1, 3층 (노원동1가)",88.083,14332790
98,LGN0006,1,32662,***,23-2차 장비(궤도장비용 블랙박스) 구매 계약,물품,LGN,제3기갑여단,202307311030,K7936,토파즈,,전인수,07080987515,강원특별자치도 태백시 태백로1554-0 (문곡동) 2층 221호,88.012,33287000
4,LCZ0038,1,32673,***,8월 전방전개훈련 병력수송 버스임차(화성),용역,LCZ,동원전력사령부,202307311030,A8479,(주)세일여행사,SEIL TOUR,김중수,027391261,"서울특별시 종로구 삼일대로 4698층 (경운동, 서원빌딩)",98.133,13102941
5,LCZ0039,1,32672,***,8월 전방전개훈련 병력수송 버스임차(경남),용역,LCZ,동원전력사령부,202307311030,CB1E1,주식회사 뉴평화관광여행사,NEW PYUNGHWA TRAVEL.CO.LTD,조미현,0534222213,"대구광역시 중구 태평로180, 201호(태평로1가) 세화빌딩 2층",89.363,30677000
24,SDF0129,1,32692,***,23-00병원 취사장 후드 청소 용역,용역,SDF,제5738부대,202307311030,ID3EE,(주)한결,,권정무,0542555310,경상북도 포항시 북구 법원로116번길16 (장성동) 해피빌 101호 (주)한결,88.277,1226740
96,LPF0076,1,32698,***,23년 예비군부대 전산 소모품 구매,물품,LPF,제51보병사단,202307311030,K1981,프리미엄상사,,이재철,01040982124,"경기도 고양시 일산서구 중앙로1493-0 (주엽동, 문촌마을), 1202동 22층 2201호",92.011,15990000
1787,LNT0027,1,32687,***,2분기 전산운영용품 구매,물품,LNT,제28보병사단,202307311030,L8749,비와이(BY) 가구 도소매,,최범석,01097004870,"경기도 화성시 병점노을로31-0 (병점동, 병점역 아이파크 캐슬) 108-2201",88,32317925
51,MDN0025,1,32566,***,누적선량 측정기 구매,물품,MDN,국군화생방방호사령부,202307311030,L74E3,드라마메이커,,오유리,01064113759,충청남도 금산군 금산읍 진악로869-0 (e편한세상 금산 프라임포레) 103-706,88.211,35437482
3,SCF0185,2,31475,***,23-보-빌지수거 수송 용역,용역,SCF,해군군수사령부,202307311030,HBEE5,센텀환경 주식회사,"CENTUM ENVIRONMENT CO., LTD",이형재,0514673500,부산광역시 중구 중앙대로136-0 (중앙동4가) KT중부산빌딩 5층,94.86,27900000
9,SDG0046,1,32481,***,23-인-작업환경 측정 위탁 용역,용역,SDG,제2002부대,202307311030,J71F6,아인에스 주식회사,,임재범,0513624500,부산광역시 강서구 녹산산단321로24-4 (송정동),88.229,6351280
3,SDG0044,2,31719,***,23-인-동원선박임차 용역,용역,SDG,제2002부대,202307311030,K45D6,주식회사 태동,,김태욱,07077993151,"인천광역시 서구 북항로30-0, 4층 401호 (원창동,시그마프라임)",98.801,9170350
2,LCF0542,2,27199,***,내부투시기 등 3항목 구매(통신),물품,LCF,육군군수사령부,202307281500,JD539,레디스주식회사,"REDIS CO., LTD.",BAEKMICHAELNAMJUNG,0322521300,"경기도 부천시 길주로276(중동,무광오피스) 607호",19.87,133857900
2,LCF0542,1,27199,***,내부투시기 등 3항목 구매(통신),물품,LCF,육군군수사령부,202307281500,JD539,레디스주식회사,"REDIS CO., LTD.",BAEKMICHAELNAMJUNG,0322521300,"경기도 부천시 길주로276(중동,무광오피스) 607호",19.87,133857900
3,HCK0002,1,30361,***,공작사 부대소개영상 제작 용역,용역,HCK,공군작전사령부,202307281300,LBFB9,트렌드코리아 주식회사,,장태준,07077981734,"경기도 시흥시 월곶해안로149-1 (월곶동) 에이동, 202호",69.736,21000000
2,LDH0569,1,32095,***,(항공) 500MD 볼트 등 4종 구매,물품,LDH,육군종합정비창,202307281300,KC798,오큐솔루션,OQ Solution,박혜준,028663001,"서울특별시 금천구 가산디지털2로98, 1동 11층 1102,1103호(가산동, IT캐슬)",90.795,11554400
4,MCD0052,1,30946,***,2023년도 군 급식 및 피복 만족도 조사,용역,MCD,국방부(운영지원과),202307281100,G0B52,(주)더밸류업컨설팅,the valueup consulting,조희숙,024645228,서울특별시 강남구 논현로86길29 (역삼동) 3층,,45600000
5,LBB0041,1,32540,***,'23년 화공약품(화공가스) 부대조달 계약,물품,LBB,육군제7789부대,202307281100,C1537,가스켐(주),"GASCHEM.CO.,LTD",이준석,0313529064,경기도 화성시 팔탄면 터넉골로 70(),88.13,22235784
109,LGQ0015,1,32517,***,23년 육성지원사업 응급처치키트(구급대) 구매(2차),물품,LGQ,제36보병사단,202307281100,FC048,주식회사아이디에프,"IDF.Co.,Ltd.",최원창,0314510993,"경기도 군포시 공단로140번길46, 1층 105호,106호,212호,213호 (당정동,엠테크노당정지식산업센터)",88.269,38293560
4,LGP0230,1,32435,***,23년 5378부대 착색장비(샌딩기) 제조 납품,물품,LGP,제1군수지원사령부,202307281100,LFEFE,비전테크 주식회사,,신창엽,0553461828,경상남도 김해시 한림면 용덕로188-19,89.927,22441800
335,UMM0413,1,32029,***,(236293-F) WMD제거작전훈련장 장비 구매,물품,UMM,국군재정관리단,202307281100,F1280,주식회사 모든통상,modentrade,최광용,07073531610,"서울특별시 구로구 가마산로232 (구로동, 스페스큐브)",97.227,84480000
5183,UMM0412,1,30680,***,(236300-F) 안전물자 세트 구매,물품,UMM,국군재정관리단,202307281100,ID94F,필 글로벌(PHIL GLOBAL),,허정욱,01093223629,"울산광역시 남구 장생포고래로183번길21, 1,2층",87.995,115957280
554,UMM0388,1,29889,***,23-F- 전동카트 구매(239135-F),물품,UMM,국군재정관리단,202307281100,KB0E3,대한사무용가구,,곽정현,010-3398-7684,"경기도 부천시 장말로333번길36 (심곡동, 삼성 더라움)502호",88.002,64625105
300,UMM0378,2,29406,***,(236285-B)병영생활플래너 표지 제조,물품,UMM,국군재정관리단,202307281100,F47C8,주식회사 비전프린팅,,이효영,0327103566,"경기도 부천시 원미구 부천로198번길18, 201동 105호(춘의동, 춘의테크노파크II)",87.999,145636960
141,SCG0069,1,32010,***,진술녹화장비 등 3종 구매설치,물품,SCG,해군본부,202307281100,L1CFE,대복상사,,선명희,07041155256,"전라남도 광양시 광양읍 와룡길43, 102동 804호(남해오네뜨)",88.011,14268410
72,MDG0137,2,30621,***,23-1차 재생토너 구매,물품,MDG,국군의무사령부,202307281100,E045E,주식회사 서트,"tonerworld Co.,Ltd.",차성호,0328671663,인천광역시 남구 미추홀대로669번길 81(도화동),88.108,16433000
105,MDD0107,1,31509,***,2023 병원장비운영소모품(1-1) 6품목 구매,물품,MDD,국군수도병원,202307281100,I43F4,노브식스,Novesix,이기석,01053165051,"인천광역시 남동구 문화서로65번길9, 1301호(구월동, 웰메이드)",88.018,13486520
26,MDD0106,1,31381,***,22년  3-5차 의무비품 구매,물품,MDD,국군수도병원,202307281100,K705B,도하인터내셔널 주식회사,,김만봉,0315713599,"경기도 남양주시 진접읍 금강로1553-21, 201,202호 (신우아파트상가)",88.137,12031200
1,MCR0047,2,26123,***,전문 외국 서적 번역 용역,용역,MCR,국방대학교,202307281100,H3934,육군사관학교 산학협력단,KMA R&DB Foundation,방준영,0221976941,서울특별시 노원구 화랑로574-0 (공릉동),98.537,12490000
247,LCH0052,1,31688,***,지게차 구매(특-23-물-44),물품,LCH,특수전사령부,202307281030,GB6EE,해원산업,Haewon Industry,김민지,07042227749,"서울특별시 도봉구 마들로11길65, 5층 503-13호(창동)",95.049,41384600
29,SCR0037,1,32530,***,발안마기 등 2종 8점 구매,물품,SCR,해군제3함대사령부,202307281030,L1B5A,"호남설비·누수, 르네셀하당점",,조순아,061-281-4750,전라남도 목포시 하당로68번길17(상동),93.59,6001530
7,SCK0093,1,32475,***,부후생 280기 안보현장 버스 임차 용역,용역,SCK,해군교육사령부,202307281030,CF21E,주식회사 태산항공,"TAESAN TOUR CO., LTD.",이찬식,0552213119,경상남도 함안군 칠원읍 용산2길8-0,89.422,4853200
88,LIK0087,1,32548,***,23년 정비피복(정비화 등 2종) 구매,물품,LIK,제2군수지원여단,202307281030,H39F7,주식회사 천광,chenguang,홍성표,0334411888,강원특별자치도 인제군 인제읍 광치령로1170,88.136,30525840
638,LDA0017,1,32544,***,"방탄탑(도자, 중형굴삭기) 제조 및 설치",물품,LDA,지상작전사령부,202307281030,IC1B8,미진상사,,허미진,01033463977,"경기도 용인시 수지구 포은대로219, 306동 1202호(상현동, 서원마을3단지아이파크)",88.003,44837000
186,LNG0060,1,32535,***,00훈련장 방제용역,용역,LNG,육군 제1군단,202307281030,L7933,한국건물위생관리 사회적협동조합,,오세애,0220607822,경기도 광명시 범안로998-0 (하안동) 503-1호,88.009,8590120
19,HDP0041,1,32504,***,워크스테이션 등 2종(23-109),물품,HDP,공군제19전투비행단,202307281030,E13ED,도원정보시스템 주식회사,DOWON INFORMATION SYSTEM,김종호,0313867907,경기도 안양시 동안구 흥안대로445(평촌동) 제6층 615호 안양평촌동지식산업센터,88.442,41799173
227,SCF0334,1,32528,***,더블에이 A4 복사용지 등 1319종,물품,SCF,해군군수사령부,202307281030,K8BB4,주식회사 대경코리아,,조민구,07078581122,경상남도 창원시 의창구 원이대로271 (봉곡동) 3층 314-C호,88.002,30247700
121,LCZ0036,1,32506,***,00부대 치장창고 물자 구매(다목적용 카트),물품,LCZ,동원전력사령부,202307281030,GE48B,유니온티에이,,최용노,07088277823,경기도 고양시 일산동구 정발산로15-0 (장항동) 4층 415호,88.023,11734980
17,LCZ0035,1,32491,***,00부대 치장창고 물자 제조설치(대형실링팬),물품,LCZ,동원전력사령부,202307281030,LDECC,주식회사 피원테크,,장무현,0518313511,부산광역시 강서구 호계로125번길56-0 (죽동동),88.296,36440000
95,SFN0049,1,32437,***,23-Y-부대관리용 CCTV 외주정비 용역,용역,SFN,연평부대,202307281030,JF949,주식회사 씨앤씨건영,,신미란,0328631164,"인천광역시 서구 가남로61 에이동 218호(가좌동,토지산업2차지식산업센터))",88.003,31033294
5,LDH0567,1,31220,***,부품제작자재 슬리브 적용관 등 5종 구매,물품,LDH,육군종합정비창,202307271300,M07DE,원탑 하이테크,,박경순,0518318757,부산광역시 강서구 녹산산업중로100-0 (송정동),89.093,29197100
5,LDH0568,1,31318,***,"통신장비 반도체장치,다이오드용 구매",물품,LDH,육군종합정비창,202307271300,E04DE,디엔테크,DN TECH,김해천,0313751790,"경기도 화성시 동탄대로677-5, 8층 812호(영천동, 비전IT타워)",93.703,13562710
5,EBB0315,1,8520B,***,포병 전술사격 과학화훈련장비체계,물품,EBB,지상공통전력운영계약팀,202307271100,B9E1E,(주)네스랩,NESSLAB,이재호,0428671081,대전광역시 유성구 테크노2로 194(),84.218,3042360000
1779,LGP0226,1,32316,***,'23년 일체형 결속기 구매,물품,LGP,제1군수지원사령부,202307271100,M1688,부흥개발,,오영조,031-684-8005,"경기도 평택시 안중읍 안현로서7길46, 208동 304호(주공아파트)",88,28101427
5361,LDC0017,1,32084,***,23년 폭염응급키트 구매,물품,LDC,육군과학화전투훈련단,202307271100,L1277,드림컴퍼니,,김지현,07076129238,대전광역시 유성구 엑스포로123번길26-30 (도룡동),88,18492285
5,LGP0229,1,32334,***,23년 오폐수 처리시설 방류수 수질검사 용역(후반기),용역,LGP,제1군수지원사령부,202307271100,A5F41,주흥환경 주식회사,"JUHEUNG ENVIROTECH Co.,Ltd.",이길재,0312577676,"경기도 수원시 영통구 신원로304 (원천동) 3동 5층 5-505, 506호",88.3,7618600
84,LGP0228,1,32332,***,'23년 건축물 석면 조사 용역,용역,LGP,제1군수지원사령부,202307271100,G7DC5,에코앤텍주식회사,Econtech,조수현,0327155425,"인천광역시 미추홀구 소성로195(학익동, 2층)",88.028,13770000
2,UMM0376,1,30811,***,23-F-형광투시검사 유니트 제조 (239041-F),물품,UMM,국군재정관리단,202307271100,A49DC,나우주식회사,Nawoo Ltd.,정대혁,0317450088,"경기도 성남시 중원구 둔촌대로388, 410호 (상대원동, 크란츠 테크노)",84.695,365100890
3,UMM0414,1,29350,***,(23F191-I) 식자재 민간위탁 배송용역(강원 서부),용역,UMM,국군재정관리단,202307271100,CBABB,(주)산양미트,sanyang meat,이청우,0337317561,강원특별자치도 원주시 소초면 송황유사길 23(),99.272,796000000
11,UMM0387,1,14882,***,23-F-주파수 교란기 제조,물품,UMM,국군재정관리단,202307271100,LFEFE,비전테크 주식회사,,신창엽,0553461828,경상남도 김해시 한림면 용덕로188-19,88.141,101383000
202,MBC0003,1,32180,***,여단 전시체계(화상회의) 설치사업(리스물건),물품,MBC,화력여단,202307271100,11073,주식회사 제이씨정보통신,"J.C Telecom CO.,LTD.",주기만,0325685194,"인천광역시 남동구 선수촌공원로9, 제비동 제1004호(구월동, 구월테크노밸리)",88,37483380
9,LCG0094,1,31533,***,'23년 한·아세안+ 국제 군수 포럼 행사 대행 용역,용역,LCG,육군본부,202307271100,K3554,주식회사 퍼플스타,,유희라,01083831259,"경기도 안산시 단원구 적금로65-0 (고잔동), 301호",87.863,42876220
14,HCG0031,1,30177,***,23-기상위성수신체계 유지보수 용역,용역,HCG,공군본부,202307271100,BE636,(주)다우텔레콤,dawootelecom,이영순,025812146,서울특별시 구로구 경인로55길51 (구로동)한성상가 에이동 210호,87.906,97887920
3,EHF0142,2,2402G,***,23년 지상전술전자전장비 부품(구매)(B),물품,EHF,미래전력사업전력운영계약팀,202307271030,BAE4C,엠씨에스테크 주식회사,MCS TECH. Co. LTD.,박상식,0313884702,"경기도 안양시 만안구 덕천로72번길72, 608호, 704호(안양동, 동영벤처스텔)",88.801,65921000
158,SCK0091,1,32321,***,유선마우스 등 128종 구매,물품,SCK,해군교육사령부,202307271030,JE88F,선영테크,,문제원,07047721096,경상남도 창원시 성산구 원이대로580번길3-0 (중앙동) 3층 344호,88.001,7090459
468,SDG0045,1,32345,***,문서보존용 표지 등 382종,물품,SDG,제2002부대,202307271030,M1C6D,순수환경,,이승환,010-9309-1371,인천광역시 서구 봉오대로270-0 (가정동) 루원sk2차리더스뷰 105동 3204호,88.034,27653285
92,SCP0100,1,32337,***,TV 제어장치 부호용 5대 납품 설치,물품,SCP,제8385부대,202307271030,F4C31,경북상사,kyongbuk,김보민,07070792933,경상남도 창원시 의창구 명서로4번길17-0 (명서동),98.387,14000000
3,SCK0092,1,32324,***,CBC Bottle 등 10종 구매,물품,SCK,해군교육사령부,202307271030,A92B7,삼우메디칼(주),,이광형,0552229393,"경상남도 창원시 마산회원구 무학로712-0 (회원동, 청림불교교육원)",88.5,2985385
1602,LNT0025,1,32262,***,위임3-2)전기자재 구매,물품,LNT,제28보병사단,202307271030,LE3D8,구매 알파고,,임종구,01042840791,"경기도 평택시 지제동삭1로163 (동삭동, The Sharp 지제역 센트럴파크 1BL)",88.001,62491000
406,MCT0049,1,32292,***,3분기 시설물 보수자재 구매,물품,MCT,국군체육부대,202307271030,K0ED2,행복세상,,김영규,01035449955,"경상북도 포항시 북구 장량중앙로33 (양덕동, 한양 수자인)206/901",88.001,32987762
73,MDG0009,1,32080,***,23-5차 조달 연구장비(천평 전자식미세형) 구매,물품,MDG,국군의무사령부,202307271030,L1625,컴퓨터편의점,,이하니,01093657811,"서울특별시 중랑구 용마산로58길7-17 (면목동),1층",88.01,43384460
8,LGT0006,1,32267,***,식기세척기 임차용역(23년~26년),용역,LGT,제2307부대,202307271030,D212F,지앤피코리아,GNP KOREA,권영산,01047017788,"경기도 부천시 원미구 조마루로385번길92, 3층 327호(원미동, 부천테크노밸리 U1 center)",88.228,74301000
3,SFH0095,1,32336,***,23-B-백령도 냉·온정수기 임차 용역(간부숙소),용역,SFH,제9196부대,202307271030,K1CA7,그린워터,,최안나,03216447534,경기도 용인시 수지구 동천로285 (동천동),88.953,11565940
21,SCL0044,1,32303,***,의무물품(글루타솔주 등 362종) 구매,물품,SCL,해군사관학교,202307271030,K0F3F,주식회사 한서팜,,김수현,0317053342,"경기도 성남시 분당구 매화로48번길8-1, 102호 (야탑동)",88.024,53280000
49,LNQ0046,1,32265,***,예비군 전투용 응급처치키트 및 구성품 구매,물품,LNQ,제17보병사단,202307271030,I7866,경상유통,gyung-sang dis,장수민,01027727100,"인천광역시 연수구 원인재로59, 30동 309호(동춘동, 연수한양2차아파트)",88.041,51405521
393,HCM0039,1,32246,***,23-07-242 스텐이중면기 1품목,물품,HCM,공군교육사령부,202307271030,L2531,소소한,,한석희,01042230089,경상남도 거제시 거제면 읍내로364-6,88.001,11790900
717,LQP0052,1,32083,***,23년 공병장비 구매,물품,LQP,제1891부대,202307271030,LA99E,이언,,박해리,01075508166,"경기도 부천시 경인옛로118번길33, 403호",88,7744880
234,SCI0101,1,31483,***,수소제조시설 정제기 자켓히터 구매,물품,SCI,제9121부대,202307271030,L50A5,투피에스(TWOPS),,김동호,01033099244,"인천광역시 부평구 열우물로90, 119동 1703호(십정동, 더샵부평센트럴시티)",88.001,19003846
17,SCF0188,1,31648,***,차돌박이(냉동) 등 2종 구매,물품,SCF,해군군수사령부,202307271030,HCFDE,영농조합법인 초현,chohyun,이상조,07088290890,경상남도 김해시 김해대로2576번길68-0 (어방동),88.034,92876000
5,LCG0091,2,30510,***,'23년 폭발물처리 종사자 단체보험 가입,용역,LCG,육군본부,202307261100,F4EFA,농협손해보험 주식회사,"NongHyup Property Casualty Insurance Co., Ltd",송춘수,0237868090,서울특별시 서대문구 충정로60-0 (미근동),87.85,36710670
309,SFJ0009,1,32176,***,안전모 등 32종 구매 납품,물품,SFJ,제2112부대,202307261100,M0888,엔와이,,양나윤,01085879134,"경상북도 포항시 북구 흥해읍 이인로56, 111동2402호(포항역 삼구트리니엔)",88.008,11935128
4,MCD0058,1,32166,***,행사용 통신장비(상용 LTE 무전기) 임대,용역,MCD,국방부(운영지원과),202307261100,D425A,주식회사 티엠오,"TMO CO.,LTD.",유혜연,028680130,서울특별시 성동구 성수이로118-0 (성수동2가) 성수아카데미타워 1702호,88.347,56904161
25,MDG0141,1,32039,***,지구병원 승강기 설치납품,물품,MDG,국군의무사령부,202307261100,B9617,(주)금강엔지니어링,kumkang engioerlng,김수자,0336384585,강원특별자치도 속초시 농공단지2길14 (대포동),88.214,73841900
1244,UMM0410,1,31936,***,(236319-C) 23-2학기 교과서 구매,물품,UMM,국군재정관리단,202307261100,J9CC3,더플러스에셋 주식회사,,한진만,01053931639,경기도 화성시 봉담읍 마당바위로236,90,178379875
1199,UMM0380,1,31175,***,23-F-신호발생기용 변조기 구매,물품,UMM,국군재정관리단,202307261100,HCC53,해원산업,heawon,원화연,01025691881,"경기도 김포시 고촌읍 전호로32, 2동 3층 302호",87.995,82314000
329,UMM0399,1,30617,***,(236326-F) 비디오월 구축사업(리스물건),물품,UMM,국군재정관리단,202307261100,F8DB2,티앤에스 주식회사,TNS Co.Ltd,김지안,07044016804,"충청남도 공주시 백미고을길10-9 (금성동) ,3층 364호",88.004,110774550
1329,UMM0395,1,30155,***,(237329-D)마약검사키트 구매,물품,UMM,국군재정관리단,202307261100,LC392,메가플러스주식회사,,김윤희,07077629023,"서울특별시 마포구 월드컵로8길45-8, 3층 3104호  (서교동,양성빌딩)",87.995,65848060
24,UMM0386,1,29943,***,23-N-연료유이송펌프 제조,물품,UMM,국군재정관리단,202307261100,I83CE,주식회사 청림,company limited by shares cheong rim,임이중,0337456619,강원특별자치도 원주시 소초면 장수2로268,88.108,66638320
462,UMM0397,1,29548,***,(237322-C) 인쇄장비(무선제본기) 구매,물품,UMM,국군재정관리단,202307261100,I4C53,다은컴퍼니,Daeun Company,정은주,07089596457,"경기도 남양주시 오남읍 진건오남로615번길17, 302동 201호(삼왕하이츠)",87.995,64314873
11,UMM0400,1,28744,***,(236303-F)전자칠판 등 제조설치,물품,UMM,국군재정관리단,202307261100,F8FBC,(주)대림시스템,"daelimsystem co.,ltd",박영순,0328198642,인천광역시 남동구 청능대로336-0 (고잔동 남동공단 90블럭 2롯트),89.079,179505410
617,UMM0382,1,27061,***,23-N-디지털 적외선온도 측정기 구매,물품,UMM,국군재정관리단,202307261100,KFF38,케이엔코리아,,박규나,010-3233-1701,"경기도 남양주시 화도읍 경춘로2290번길1, 206동 2603호(남양주월산사랑으로부영2단지)",87.998,113777760
68,UMM0398,1,24065,***,(236032-G) 대형차량 운전교육 시뮬레이터 구매설치,물품,UMM,국군재정관리단,202307261100,A722E,영현정보통신(주),a,김두식,028699501,"서울특별시 구로구 공원로6나길12-0 (구로동,경방빌딩) 301호",83.193,732272024
383,UMM0384,1,17681,***,23-D-터널세차기 구매설치,물품,UMM,국군재정관리단,202307261100,L9D1B,주식회사 에스엠플래닛,,조현선,05056887272,"경기도 성남시 수정구 창업로43-0 (시흥동)1층, 글로벌비즈니스센터",88.373,171811237
9,SFC0086,1,30458,***,23-해병-상용SW(TICN 단말기용 OS) 구매,물품,SFC,제9691부대,202307261100,E13ED,도원정보시스템 주식회사,DOWON INFORMATION SYSTEM,김종호,0313867907,경기도 안양시 동안구 흥안대로445(평촌동) 제6층 615호 안양평촌동지식산업센터,87.996,7455960
25,MDG0141,2,32039,***,지구병원 승강기 설치납품,물품,MDG,국군의무사령부,202307261100,B9617,(주)금강엔지니어링,kumkang engioerlng,김수자,0336384585,강원특별자치도 속초시 농공단지2길14 (대포동),88.214,73841900
444,MDG0140,1,30973,***,23-1차 영현실비품(부검대) 구매,물품,MDG,국군의무사령부,202307261100,L8863,제이엠컴퍼니,,김윤정,01047171822,"경기도 의정부시 민락로195, C동 603호(민락동, 중흥에스-클래스 트와이스)",87.995,32496608
1,LMP0069,1,30872,***,23년 정비 및 취사피복 제조 계약,물품,LMP,제3보병사단,202307261100,I19EB,(사)한국기능장애인협회(보람 장애인 작업장),사단법인한국기능장애인협회,김태호,029948573,서울특별시 도봉구 도봉로667-0 (방학동) 2층,98.855,220055600
96,LHQ0035,1,31844,***,23년 제초관리 용역(2차),용역,LHQ,제2작전사령부,202307261030,KC62B,주식회사 어반건설,,조미경,0539843916,"대구광역시 동구 장등로82, 204호",87.764,29585000
74,SCP0098,1,32187,***,견인식 소독기(시약탱크세트) 1대 구매,물품,SCP,제8385부대,202307261030,GC97C,한창CM,Hanchang CM,이아람,031-212-7723,경기도 수원시 영통구 이의동대학1로8번길 12,88.105,24710442
26,SCP0097,1,32182,***,소화기(3.3kg) 등 2종 구매,물품,SCP,제8385부대,202307261030,IA3AC,수주종합상사,suju jonghab sangsa,서미경,010-6417-8010,강원특별자치도 동해시 향로1길2-3 (발한동),88.06,2993300
53,SDF0125,1,32110,***,23-00사령부 공관 제초 용역,용역,SDF,제5738부대,202307261030,I5B66,주식회사 지형,ji  hyung,홍주표,0548530851,"경상북도 안동시 경북대로418, 비동 306호 (옥동,태마프라자)",88.037,2588562
60,SCF0333,1,31679,***,쇼파등판 레자수선 등 8종,물품,SCF,해군군수사령부,202307261030,KC314,삐쮸,,안지환,01031984942,"경상남도 창원시 의창구 봉곡로120번길10-22, 2층",88.006,8247060
84,LNG0059,1,32102,***,장병병영 및 작은도서관(7월분) 도서구매,물품,LNG,육군 제1군단,202307261030,I77E8,엘케이에스(LKS),LKS,이경수,0319089603,"경기도 고양시 일산동구 호수로646-24,  209-4호(장항동, 위너스21-II)",90.007,16611460
5,LQH0043,1,32074,***,더좋은 병영식당 식기세척기 임차,물품,LQH,제3697부대,202307261030,I279A,주식회사 엠에스케이원(MSK1 Inc.),MSK1 inc.,김미숙,070-8717-0155,"경기도 성남시 수정구 위례대로83, 에이동 지상1층 17번매장(창곡동)",88.392,32006060
18,SCU0041,1,32020,***,브라더 잉크 등 109종 구매,물품,SCU,해군 기동함대사령부,202307261030,IE694,월정이엔씨,,김은정,07047156263,제주특별자치도 제주시 구좌읍 월정1길54-3,88.713,18345618
52,SCR0049,1,31870,***,"시일,비금속 특수단명용 등 14종",물품,SCR,해군제3함대사령부,202307261030,J03A7,만리통상,,이미향,01052969389,"전라남도 목포시 영산로93-1, 4층 420호(명륜동)",88.029,31837300
32,SCR0048,1,31865,***,"볼트,기계용 등 5종",물품,SCR,해군제3함대사령부,202307261030,HD777,수성시스템,SOOSUNGSYSTEM,박규석,07048374570,"전라남도 목포시 평화로152, 405호(옥암동,원오피스텔)",88.055,6541360
20,SCR0047,1,31864,***,핸드파렛트트럭 등 2종,물품,SCR,해군제3함대사령부,202307261030,EFB97,(유)한일상사,"HANIL TRADING Co.,LTD",이봉준,0614626685,전라남도 영암군 삼호읍 세관1길 46(),88.05,2726431
